Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : SALVACION
Departamento :,MADRE DE DIOS,Provincia :,MANU,Distrito :,MANU
Latitud :,12°49'52.3'',Longitud :,71°21'52.06'',Altitud :,531 msnm.
Tipo :,EMA - Meteorológica,Código :,47E8201A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/10/01,00:00,22.7,0.0,95,30,0.5
2024/10/01,01:00,22.4,0.0,97,45,0.4
2024/10/01,02:00,22.3,0.0,97,328,0.5
2024/10/01,03:00,21.8,0.0,98,76,0.5
2024/10/01,04:00,22.4,0.0,96,126,0.0
2024/10/01,05:00,22.3,0.0,96,114,1.5
2024/10/01,06:00,22.7,0.0,91,105,1.5
2024/10/01,07:00,22.5,0.0,91,127,1.2
2024/10/01,08:00,23.1,0.0,90,134,1.7
2024/10/01,09:00,24.8,0.0,82,154,1.8
2024/10/01,10:00,26.7,0.0,74,151,3.0
2024/10/01,11:00,29.2,0.0,66,168,0.7
2024/10/01,12:00,31.7,0.0,63,269,1.4
2024/10/01,13:00,32.8,0.0,61,257,2.6
2024/10/01,14:00,34.0,0.0,53,280,2.8
2024/10/01,15:00,34.5,0.0,49,290,2.1
2024/10/01,16:00,34.8,0.0,49,356,2.2
2024/10/01,17:00,33.9,0.0,49,324,1.5
2024/10/01,18:00,31.9,0.0,57,48,1.0
2024/10/01,19:00,27.9,0.0,73,101,0.6
2024/10/01,20:00,25.7,0.0,79,124,1.8
2024/10/01,21:00,26.3,0.0,75,71,0.4
2024/10/01,22:00,26.2,0.0,74,107,1.5
2024/10/01,23:00,25.8,0.0,76,111,1.4
2024/10/02,00:00,25.1,0.0,80,117,1.3
2024/10/02,01:00,24.8,0.0,82,129,1.2
2024/10/02,02:00,23.5,0.0,89,329,0.2
2024/10/02,03:00,23.3,0.0,89,126,1.6
2024/10/02,04:00,24.1,0.0,85,130,2.3
2024/10/02,05:00,23.9,0.0,86,251,0.6
2024/10/02,06:00,22.4,0.0,95,332,0.1
2024/10/02,07:00,22.6,0.0,93,128,2.0
2024/10/02,08:00,24.2,0.0,85,143,1.5
2024/10/02,09:00,26.0,0.0,80,154,0.9
2024/10/02,10:00,28.6,0.0,68,203,0.3
2024/10/02,11:00,31.2,0.0,61,274,1.9
2024/10/02,12:00,32.5,0.0,61,267,1.2
2024/10/02,13:00,33.5,0.0,58,355,1.0
2024/10/02,14:00,34.4,0.0,54,253,2.4
2024/10/02,15:00,35.3,0.0,48,290,1.1
2024/10/02,16:00,34.7,0.0,49,243,1.4
2024/10/02,17:00,33.0,0.0,59,70,0.5
2024/10/02,18:00,31.7,0.0,63,52,1.6
2024/10/02,19:00,28.6,0.0,70,69,1.0
2024/10/02,20:00,26.1,3.8,83,108,1.1
2024/10/02,21:00,23.9,0.2,93,117,1.1
2024/10/02,22:00,25.1,0.0,86,150,1.2
2024/10/02,23:00,24.8,0.0,89,135,2.1
2024/10/03,00:00,24.8,0.0,88,125,2.6
2024/10/03,01:00,24.8,0.0,84,132,1.3
2024/10/03,02:00,23.9,0.0,92,142,2.1
2024/10/03,03:00,24.2,0.0,87,111,1.3
2024/10/03,04:00,24.0,0.0,87,146,2.4
2024/10/03,05:00,23.4,0.0,90,112,1.7
2024/10/03,06:00,23.5,0.0,88,124,1.9
2024/10/03,07:00,23.3,0.0,89,169,0.4
2024/10/03,08:00,23.2,0.0,91,135,1.7
2024/10/03,09:00,24.5,0.0,84,142,3.2
2024/10/03,10:00,24.6,0.0,73,139,4.5
2024/10/03,11:00,24.9,0.0,71,124,2.6
2024/10/03,12:00,25.6,0.0,68,140,2.9
2024/10/03,13:00,25.8,0.0,69,102,0.9
2024/10/03,14:00,28.0,0.0,66,155,2.5
2024/10/03,15:00,29.6,0.0,60,139,2.0
