Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : SALVACION
Departamento :,MADRE DE DIOS,Provincia :,MANU,Distrito :,MANU
Latitud :,12°49'52.3'',Longitud :,71°21'52.06'',Altitud :,531 msnm.
Tipo :,EMA - Meteorológica,Código :,47E8201A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/04/01,00:00,22.1,0.0,95,82,0.0
2021/04/01,01:00,22.0,0.0,96,139,0.4
2021/04/01,02:00,22.0,0.0,96,158,1.1
2021/04/01,03:00,21.9,0.0,96,170,1.3
2021/04/01,04:00,21.8,0.4,97,164,0.7
2021/04/01,05:00,21.6,0.0,97,297,0.4
2021/04/01,06:00,21.4,0.0,97,53,0.0
2021/04/01,07:00,21.6,0.0,97,174,0.9
2021/04/01,08:00,22.1,0.0,97,174,0.6
2021/04/01,09:00,22.9,0.0,95,184,1.0
2021/04/01,10:00,23.7,0.0,92,252,0.2
2021/04/01,11:00,25.3,0.0,88,298,1.5
2021/04/01,12:00,25.0,0.0,90,21,1.3
2021/04/01,13:00,24.8,0.0,87,18,0.5
2021/04/01,14:00,24.8,0.0,87,18,0.5
2021/04/01,15:00,23.6,0.2,93,170,0.5
2021/04/01,16:00,23.6,0.2,94,54,0.4
2021/04/01,17:00,23.1,0.0,95,35,0.5
2021/04/01,18:00,22.8,0.0,96,288,0.0
2021/04/01,19:00,22.4,0.2,96,27,0.4
2021/04/01,20:00,22.4,0.0,97,160,0.0
2021/04/01,21:00,22.2,0.0,97,93,0.1
2021/04/01,22:00,22.2,0.0,97,93,0.1
2021/04/01,23:00,21.4,0.0,97,17,0.5
2021/04/02,00:00,21.3,0.0,98,313,0.1
2021/04/02,01:00,21.5,0.0,98,111,0.5
2021/04/02,02:00,21.5,0.2,98,276,0.0
2021/04/02,03:00,21.5,0.0,98,350,0.4
2021/04/02,04:00,21.5,0.2,98,178,1.0
2021/04/02,05:00,21.4,0.2,98,171,1.2
2021/04/02,06:00,21.2,0.8,98,177,0.4
2021/04/02,07:00,21.1,0.4,98,112,0.8
2021/04/02,08:00,21.0,0.4,98,42,0.0
2021/04/02,09:00,21.0,0.4,99,65,0.0
2021/04/02,10:00,21.3,0.2,99,257,0.0
2021/04/02,11:00,22.1,0.0,98,202,0.6
2021/04/02,12:00,23.4,0.0,94,198,0.4
2021/04/02,13:00,26.0,0.2,88,266,0.7
2021/04/02,14:00,26.0,0.2,88,266,0.7
2021/04/02,15:00,27.7,0.0,78,277,0.7
2021/04/02,16:00,27.9,0.0,74,14,0.7
2021/04/02,17:00,26.4,0.0,80,355,1.3
2021/04/02,18:00,25.3,0.0,84,65,0.6
2021/04/02,19:00,24.1,0.0,87,243,0.6
2021/04/02,20:00,23.3,0.2,91,259,0.0
2021/04/02,21:00,23.0,0.0,93,116,0.0
2021/04/02,22:00,23.0,0.0,93,116,0.0
2021/04/02,23:00,22.5,0.4,95,30,0.0
2021/04/03,00:00,22.3,0.4,96,292,0.0
2021/04/03,01:00,22.0,0.8,96,257,0.0
2021/04/03,02:00,21.7,0.8,97,140,0.7
2021/04/03,03:00,21.4,0.8,97,135,0.5
2021/04/03,04:00,21.3,0.8,98,188,0.3
2021/04/03,05:00,21.0,0.8,98,321,0.0
2021/04/03,06:00,20.8,1.2,98,331,0.5
2021/04/03,07:00,20.7,0.4,98,5,0.7
2021/04/03,08:00,20.9,0.4,98,326,0.4
2021/04/03,09:00,21.3,0.2,98,318,0.6
2021/04/03,10:00,21.8,0.2,98,313,0.7
2021/04/03,11:00,22.3,0.2,97,272,0.6
2021/04/03,12:00,23.0,0.0,96,321,0.3
2021/04/03,13:00,24.4,0.2,93,357,1.4
2021/04/03,14:00,26.3,0.0,87,324,1.7
2021/04/03,15:00,26.3,0.0,87,324,1.7
2021/04/03,16:00,27.2,0.0,78,316,1.2
2021/04/03,17:00,26.0,0.0,79,305,0.8
2021/04/03,18:00,25.0,0.0,83,99,0.0
2021/04/03,19:00,22.9,0.0,90,71,0.4
2021/04/03,20:00,22.0,0.0,93,225,0.0
2021/04/03,21:00,21.8,0.0,94,352,0.4
2021/04/03,22:00,21.8,0.0,95,88,0.0
2021/04/03,23:00,21.7,0.0,96,341,0.0
2021/04/04,00:00,21.6,0.0,96,146,0.0
2021/04/04,01:00,21.8,0.0,96,146,1.0
2021/04/04,02:00,21.8,0.0,96,173,0.7
2021/04/04,03:00,21.8,0.0,96,113,1.4
2021/04/04,04:00,21.8,0.0,94,143,1.3
2021/04/04,05:00,21.8,0.0,93,160,1.2
2021/04/04,06:00,21.7,0.0,94,12,0.3
2021/04/04,07:00,21.6,0.0,95,122,0.7
2021/04/04,08:00,21.9,0.2,94,50,0.2
2021/04/04,09:00,23.0,0.0,92,139,0.7
2021/04/04,10:00,24.1,0.0,90,190,0.9
2021/04/04,11:00,25.6,0.0,85,358,0.5
2021/04/04,12:00,26.8,0.0,77,236,0.9
2021/04/04,13:00,27.4,0.0,64,188,0.8
2021/04/04,14:00,27.4,0.0,66,44,0.5
2021/04/04,15:00,27.1,0.0,76,13,1.9
2021/04/04,16:00,27.8,0.0,74,327,2.6
2021/04/04,17:00,26.6,0.0,77,330,1.5
2021/04/04,18:00,24.4,0.6,83,171,2.3
2021/04/04,19:00,22.5,0.6,91,109,0.5
2021/04/04,20:00,22.2,0.0,93,172,1.0
2021/04/04,21:00,22.0,0.0,95,167,0.0
2021/04/04,22:00,21.6,0.0,95,52,0.0
2021/04/04,23:00,21.5,0.0,96,161,0.6
2021/04/05,00:00,21.3,0.0,96,164,0.9
2021/04/05,01:00,21.1,0.0,97,50,0.0
2021/04/05,02:00,21.2,0.0,97,147,1.4
2021/04/05,03:00,21.3,0.0,96,143,1.3
2021/04/05,04:00,21.4,0.0,95,145,1.3
2021/04/05,05:00,21.2,0.0,96,27,0.1
2021/04/05,06:00,20.8,0.0,97,143,0.5
2021/04/05,07:00,21.2,0.0,96,136,1.5
2021/04/05,08:00,22.1,0.0,94,176,0.8
2021/04/05,09:00,23.7,0.0,91,166,1.6
2021/04/05,10:00,24.5,0.0,88,163,1.8
2021/04/05,11:00,26.6,0.0,84,246,1.0
2021/04/05,12:00,29.2,0.0,73,17,1.6
2021/04/05,13:00,29.5,0.0,71,328,2.1
2021/04/05,14:00,29.2,0.0,69,310,2.0
2021/04/05,15:00,28.1,0.0,66,354,1.8
2021/04/05,16:00,28.6,0.0,67,332,1.6
2021/04/05,17:00,28.9,0.0,69,7,1.2
2021/04/05,18:00,26.0,0.0,80,96,0.9
2021/04/05,19:00,26.0,0.0,80,96,0.9
2021/04/05,20:00,23.4,0.4,91,159,1.4
2021/04/05,21:00,23.0,0.4,93,138,0.9
2021/04/05,22:00,23.1,0.0,94,171,1.3
2021/04/05,23:00,23.0,0.2,94,111,1.4
2021/04/06,00:00,23.0,0.0,93,123,1.3
2021/04/06,01:00,22.7,0.2,93,134,1.2
2021/04/06,02:00,22.4,0.0,94,299,0.2
2021/04/06,03:00,22.2,0.0,96,124,0.7
2021/04/06,04:00,22.1,0.0,96,142,1.5
2021/04/06,05:00,21.9,0.0,95,77,0.0
2021/04/06,06:00,21.5,0.0,96,138,1.4
2021/04/06,07:00,22.0,0.0,95,170,0.8
2021/04/06,08:00,23.1,0.0,93,140,1.1
2021/04/06,09:00,24.6,0.0,89,125,0.3
2021/04/06,10:00,27.0,0.0,85,324,1.7
2021/04/06,11:00,25.2,0.0,88,328,1.5
2021/04/06,12:00,25.3,0.2,88,308,0.3
2021/04/06,13:00,26.8,0.0,84,336,1.4
2021/04/06,14:00,27.2,0.0,81,348,1.8
2021/04/06,15:00,29.4,0.0,75,245,0.7
2021/04/06,16:00,29.5,0.0,71,283,0.8
2021/04/06,17:00,30.0,0.0,67,275,0.6
2021/04/06,18:00,26.7,0.0,78,81,0.8
2021/04/06,19:00,26.7,0.0,78,81,0.8
2021/04/06,20:00,23.3,0.0,91,332,0.0
2021/04/06,21:00,22.9,0.0,93,162,1.4
2021/04/06,22:00,23.1,0.0,93,354,0.2
2021/04/06,23:00,23.0,0.4,95,306,0.0
2021/04/07,00:00,22.8,0.2,96,150,1.1
2021/04/07,01:00,22.5,0.2,96,88,0.0
2021/04/07,02:00,22.1,0.2,96,143,0.3
2021/04/07,03:00,21.9,0.0,97,106,0.5
2021/04/07,04:00,21.9,0.0,97,106,0.5
2021/04/07,05:00,21.9,0.0,96,150,1.3
2021/04/07,06:00,21.7,0.0,96,148,0.8
2021/04/07,07:00,21.9,0.0,96,152,1.2
2021/04/07,08:00,23.4,0.0,93,203,0.3
2021/04/07,09:00,25.4,0.0,88,154,0.1
2021/04/07,10:00,25.5,0.0,88,298,0.8
2021/04/07,11:00,25.7,0.0,88,329,1.1
2021/04/07,12:00,25.6,0.0,87,331,0.6
2021/04/07,13:00,27.0,0.0,84,333,2.2
2021/04/07,14:00,28.0,0.0,82,259,0.6
2021/04/07,15:00,29.3,0.0,76,288,1.8
2021/04/07,16:00,29.0,0.0,72,307,1.5
2021/04/07,17:00,28.1,0.0,77,270,0.2
2021/04/07,18:00,26.0,0.0,84,108,0.6
2021/04/07,19:00,24.4,0.0,90,54,0.1
2021/04/07,20:00,23.7,0.0,93,90,0.0
2021/04/07,21:00,23.3,0.0,94,62,0.0
2021/04/07,22:00,23.6,0.0,95,152,0.9
2021/04/07,23:00,23.6,0.0,95,136,1.7
2021/04/08,00:00,23.3,0.0,92,151,1.6
2021/04/08,01:00,23.3,0.0,91,121,1.0
2021/04/08,02:00,23.1,0.0,93,102,0.7
2021/04/08,03:00,22.9,0.0,92,124,1.0
2021/04/08,04:00,22.6,0.0,93,19,0.5
2021/04/08,05:00,21.7,0.0,95,101,0.2
2021/04/08,06:00,21.4,0.0,96,143,1.2
2021/04/08,07:00,21.9,0.0,94,133,1.6
2021/04/08,08:00,23.6,0.0,90,172,1.5
2021/04/08,09:00,24.8,0.0,88,182,1.1
2021/04/08,10:00,26.3,0.0,84,173,1.4
2021/04/08,11:00,28.8,0.0,76,197,0.9
2021/04/08,12:00,31.0,0.0,68,337,0.8
2021/04/08,13:00,29.5,0.0,71,323,2.0
2021/04/08,14:00,28.0,0.0,78,165,1.4
2021/04/08,15:00,27.5,0.0,76,345,1.2
2021/04/08,16:00,26.8,0.0,78,55,0.7
2021/04/08,17:00,26.7,0.0,81,5,0.4
2021/04/08,18:00,25.9,0.0,87,89,0.5
2021/04/08,19:00,25.9,0.0,87,89,0.5
2021/04/08,20:00,24.2,0.0,93,67,0.4
2021/04/08,21:00,24.0,0.0,94,94,0.6
2021/04/08,22:00,23.8,0.0,95,126,0.0
2021/04/08,23:00,23.7,22.2,96,338,1.5
2021/04/09,00:00,22.6,6.6,98,126,1.4
2021/04/09,01:00,22.2,0.4,99,312,0.1
2021/04/09,02:00,22.2,0.0,99,35,0.1
2021/04/09,03:00,22.3,0.2,99,129,1.0
2021/04/09,04:00,22.2,0.0,99,118,0.2
2021/04/09,05:00,22.3,0.0,99,143,1.4
2021/04/09,06:00,22.4,0.0,99,167,0.0
2021/04/09,07:00,22.5,0.2,100,244,0.0
2021/04/09,08:00,23.2,0.2,99,156,0.9
2021/04/09,09:00,24.3,0.0,97,179,2.2
2021/04/09,10:00,23.9,0.0,96,182,2.5
2021/04/09,11:00,23.2,0.4,97,182,2.0
2021/04/09,12:00,22.5,1.2,98,118,1.1
2021/04/09,13:00,24.2,0.2,94,131,2.0
2021/04/09,14:00,26.2,0.2,89,193,1.4
2021/04/09,15:00,25.6,0.0,89,251,0.0
2021/04/09,16:00,25.1,0.0,92,4,1.0
2021/04/09,17:00,24.3,0.0,94,13,0.0
2021/04/09,18:00,23.5,0.0,95,7,0.3
2021/04/09,19:00,22.7,0.0,96,119,0.6
2021/04/09,20:00,22.8,0.0,96,151,1.3
2021/04/09,21:00,22.5,0.0,96,344,0.0
2021/04/09,22:00,22.2,0.0,97,81,0.0
2021/04/09,23:00,22.1,0.0,97,273,0.0
2021/04/10,00:00,22.4,0.0,98,181,0.6
2021/04/10,01:00,22.3,0.2,98,359,0.0
2021/04/10,02:00,22.1,0.2,98,116,0.0
2021/04/10,03:00,21.9,0.0,98,154,0.0
2021/04/10,04:00,21.4,0.0,98,148,0.6
2021/04/10,05:00,21.7,0.0,98,126,1.3
2021/04/10,06:00,21.7,0.0,96,142,0.7
2021/04/10,07:00,22.0,0.0,97,145,0.8
2021/04/10,08:00,22.9,0.0,96,176,0.9
2021/04/10,09:00,24.0,0.0,94,207,1.0
2021/04/10,10:00,25.2,0.0,89,166,1.1
2021/04/10,11:00,26.9,0.0,85,355,1.5
2021/04/10,12:00,26.9,0.0,85,355,1.5
2021/04/10,13:00,27.8,0.0,80,314,1.0
2021/04/10,14:00,27.7,0.0,80,9,0.6
2021/04/10,15:00,29.2,0.0,74,322,0.9
2021/04/10,16:00,28.5,0.0,73,4,0.6
2021/04/10,17:00,26.6,0.0,78,9,2.4
2021/04/10,18:00,23.8,0.0,85,324,1.1
2021/04/10,19:00,23.8,0.0,85,324,1.1
2021/04/10,20:00,23.0,0.2,93,38,0.0
2021/04/10,21:00,22.7,0.0,94,359,0.0
2021/04/10,22:00,22.5,0.2,95,210,0.0
2021/04/10,23:00,22.4,0.0,96,80,0.3
2021/04/11,00:00,22.3,0.2,96,165,0.4
2021/04/11,01:00,21.9,0.0,97,97,0.0
2021/04/11,02:00,21.7,0.0,97,36,0.0
2021/04/11,03:00,21.9,0.0,97,238,0.0
2021/04/11,04:00,21.9,0.2,97,142,0.1
2021/04/11,05:00,21.8,0.0,98,339,0.0
2021/04/11,06:00,21.8,0.0,98,165,0.9
2021/04/11,07:00,21.9,0.0,98,171,0.4
2021/04/11,08:00,23.1,0.0,94,221,0.2
2021/04/11,09:00,23.9,0.0,93,314,0.7
2021/04/11,10:00,25.2,0.0,91,263,0.8
2021/04/11,11:00,27.0,0.0,86,160,0.3
2021/04/11,12:00,27.0,0.0,86,160,0.3
2021/04/11,13:00,28.0,0.0,77,7,1.8
2021/04/11,14:00,28.2,0.0,75,182,2.0
2021/04/11,15:00,27.6,0.0,79,177,1.8
2021/04/11,16:00,29.4,0.0,76,138,0.9
