Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : SALVACION
Departamento :,MADRE DE DIOS,Provincia :,MANU,Distrito :,MANU
Latitud :,12°49'52.3'',Longitud :,71°21'52.06'',Altitud :,531 msnm.
Tipo :,EMA - Meteorológica,Código :,47E8201A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2026/01/01,00:00,23.4,6.0,99,75,0.9
2026/01/01,01:00,23.4,0.0,99,120,1.5
2026/01/01,02:00,23.3,0.0,96,115,1.2
2026/01/01,03:00,22.6,0.0,98,51,0.2
2026/01/01,04:00,22.0,0.2,100,122,1.4
2026/01/01,05:00,22.4,0.0,97,114,1.2
2026/01/01,06:00,22.0,0.0,98,111,1.3
2026/01/01,07:00,22.3,0.0,97,106,1.0
2026/01/01,08:00,23.1,0.0,94,128,1.2
2026/01/01,09:00,24.2,0.0,90,141,1.7
2026/01/01,10:00,25.1,0.0,87,153,1.9
2026/01/01,11:00,28.0,0.0,76,175,0.8
2026/01/01,12:00,30.1,0.0,66,223,0.6
2026/01/01,13:00,29.9,2.4,69,349,1.8
2026/01/01,14:00,25.7,11.6,98,96,1.3
2026/01/01,15:00,28.1,0.0,88,153,1.2
2026/01/01,16:00,29.5,0.0,73,171,1.2
2026/01/01,17:00,29.1,8.0,74,63,3.1
2026/01/01,18:00,24.7,2.2,99,156,0.3
2026/01/01,19:00,24.8,0.0,99,72,0.2
2026/01/01,21:00,24.4,0.0,100,114,0.8
2026/01/01,22:00,24.4,0.0,99,272,0.5
2026/01/01,23:00,24.3,2.0,98,109,2.3
2026/01/02,00:00,23.3,17.2,99,182,1.0
2026/01/02,01:00,22.7,14.4,100,164,1.6
2026/01/02,02:00,22.7,1.4,100,152,1.5
2026/01/02,03:00,22.9,3.2,100,268,0.8
2026/01/02,04:00,22.1,43.0,100,110,1.1
2026/01/02,05:00,21.2,28.4,100,154,3.3
2026/01/02,06:00,20.9,4.0,100,98,1.4
2026/01/02,07:00,21.0,0.4,100,292,0.6
2026/01/02,08:00,20.8,0.2,100,115,0.3
2026/01/02,09:00,21.1,0.0,100,127,1.0
2026/01/02,10:00,21.4,0.0,97,107,1.6
2026/01/02,11:00,22.1,0.0,95,121,1.4
2026/01/02,12:00,23.9,0.0,87,173,0.2
2026/01/02,13:00,25.0,0.0,82,170,0.4
2026/01/02,14:00,25.9,0.0,81,243,1.3
2026/01/02,15:00,26.0,0.0,81,207,0.4
2026/01/02,16:00,27.1,0.2,74,192,0.7
2026/01/02,17:00,27.2,0.0,70,202,0.5
2026/01/02,18:00,27.4,0.0,70,204,0.4
2026/01/02,19:00,26.7,0.0,75,157,0.5
2026/01/02,20:00,23.8,0.0,91,112,0.9
2026/01/02,21:00,22.7,0.0,95,67,0.3
2026/01/02,22:00,S/D,S/D,S/D,S/D,S/D
2026/01/02,23:00,22.2,0.0,96,118,1.7
2026/01/03,00:00,22.9,0.0,92,106,1.3
2026/01/03,01:00,22.8,0.0,93,319,0.9
2026/01/03,02:00,22.1,0.2,97,109,0.1
2026/01/03,03:00,22.0,0.6,99,118,0.6
2026/01/03,04:00,21.9,1.8,96,112,0.8
2026/01/03,05:00,21.9,1.4,98,125,0.0
2026/01/03,06:00,21.7,0.0,99,129,0.8
2026/01/03,07:00,21.8,0.0,98,94,0.1
2026/01/03,08:00,22.7,0.0,96,146,1.3
2026/01/03,09:00,23.7,0.0,90,147,1.3
2026/01/03,10:00,24.2,0.0,88,148,1.7
2026/01/03,11:00,26.5,0.0,81,158,0.9
2026/01/03,12:00,28.7,0.0,70,189,1.0
2026/01/03,13:00,30.5,0.0,62,230,1.0
2026/01/03,14:00,31.2,0.0,62,184,0.4
2026/01/03,15:00,31.5,0.0,61,68,1.5
2026/01/03,16:00,31.4,0.0,59,222,0.5
2026/01/03,17:00,31.1,0.0,62,303,1.4
2026/01/03,18:00,30.5,0.0,63,304,1.5
2026/01/03,19:00,29.2,0.0,70,49,0.7
2026/01/03,20:00,25.6,0.0,88,90,0.5
2026/01/03,21:00,24.3,0.0,93,89,0.6
2026/01/03,22:00,24.2,0.0,92,126,2.4
2026/01/03,23:00,24.2,0.0,90,128,1.5
2026/01/04,00:00,23.4,0.0,94,12,0.5
2026/01/04,01:00,22.9,0.0,97,193,0.3
