Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : SALVACION
Departamento :,MADRE DE DIOS,Provincia :,MANU,Distrito :,MANU
Latitud :,12°49'52.3'',Longitud :,71°21'52.06'',Altitud :,531 msnm.
Tipo :,EMA - Meteorológica,Código :,47E8201A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/05/01,00:00,21.4,0.0,95,116,0.5
2022/05/01,01:00,22.2,0.0,95,154,1.4
2022/05/01,02:00,21.7,0.0,95,145,1.2
2022/05/01,03:00,21.9,0.0,95,138,1.3
2022/05/01,04:00,21.7,0.0,95,148,1.2
2022/05/01,05:00,21.7,0.0,95,147,1.1
2022/05/01,06:00,21.6,0.0,95,134,1.2
2022/05/01,07:00,21.4,0.0,94,106,0.2
2022/05/01,08:00,21.3,0.0,95,153,1.1
2022/05/01,09:00,22.5,0.0,94,177,2.0
2022/05/01,10:00,23.8,0.0,92,141,1.0
2022/05/01,11:00,27.2,0.0,87,250,0.7
2022/05/01,12:00,27.3,0.0,81,319,1.3
2022/05/01,13:00,28.3,0.0,78,357,1.5
2022/05/01,14:00,29.7,0.0,73,301,1.2
2022/05/01,15:00,30.4,0.0,67,331,1.2
2022/05/01,16:00,29.1,0.0,68,319,0.6
2022/05/01,17:00,27.8,0.0,71,103,1.5
2022/05/01,18:00,25.9,0.0,77,145,0.8
2022/05/01,19:00,24.2,0.0,84,87,1.4
2022/05/01,20:00,23.2,0.0,88,44,0.0
2022/05/01,21:00,22.8,0.0,90,143,1.2
2022/05/01,22:00,23.2,0.0,92,141,0.6
2022/05/01,23:00,23.3,0.0,92,159,1.2
2022/05/02,00:00,23.3,0.0,93,126,1.4
2022/05/02,01:00,23.3,0.0,92,123,1.0
2022/05/02,02:00,22.7,0.0,92,12,0.5
2022/05/02,03:00,22.2,0.0,93,110,0.3
2022/05/02,04:00,21.9,0.0,94,322,0.2
2022/05/02,05:00,21.8,0.0,94,138,1.7
2022/05/02,06:00,22.1,0.0,95,340,0.5
2022/05/02,07:00,21.1,0.0,95,76,0.0
2022/05/02,08:00,21.2,0.0,96,251,0.0
2022/05/02,09:00,23.7,0.0,96,145,1.3
2022/05/02,10:00,26.0,0.0,93,204,0.8
2022/05/02,11:00,27.9,0.0,86,41,0.3
2022/05/02,12:00,29.8,0.0,77,345,1.2
2022/05/02,13:00,30.5,0.0,71,309,1.5
2022/05/02,14:00,31.0,0.0,65,10,2.0
2022/05/02,15:00,30.1,0.0,64,77,1.0
2022/05/02,16:00,31.5,0.0,61,25,1.2
2022/05/02,17:00,29.1,0.0,64,43,1.1
2022/05/02,18:00,27.4,0.0,73,84,0.8
2022/05/02,19:00,26.3,0.0,77,86,0.5
2022/05/02,20:00,24.7,0.0,83,209,0.1
2022/05/02,21:00,24.3,0.0,87,99,0.0
2022/05/02,22:00,24.1,0.0,90,140,0.6
2022/05/02,23:00,24.4,0.0,91,137,0.8
2022/05/03,00:00,24.5,0.0,91,124,1.3
2022/05/03,01:00,24.1,0.0,90,130,1.1
2022/05/03,02:00,23.9,0.0,91,153,1.5
2022/05/03,03:00,23.7,0.0,92,150,0.7
