Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : SALVACION
Departamento :,MADRE DE DIOS,Provincia :,MANU,Distrito :,MANU
Latitud :,12°49'52.3'',Longitud :,71°21'52.06'',Altitud :,531 msnm.
Tipo :,EMA - Meteorológica,Código :,47E8201A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/02/01,00:00,24.9,0.0,91,118,0.9
2024/02/01,01:00,24.1,0.0,96,86,0.3
2024/02/01,02:00,24.0,0.0,97,194,0.6
2024/02/01,03:00,23.9,0.0,97,68,0.2
2024/02/01,04:00,23.8,3.8,98,207,0.0
2024/02/01,05:00,23.4,0.0,99,59,0.4
2024/02/01,06:00,23.2,0.0,99,343,0.4
2024/02/01,07:00,23.3,0.0,100,160,0.9
2024/02/01,08:00,23.7,0.0,99,189,0.1
2024/02/01,09:00,25.0,0.0,95,180,0.6
2024/02/01,10:00,26.9,0.2,85,324,0.3
2024/02/01,11:00,29.6,0.0,76,303,0.9
2024/02/01,12:00,30.5,0.0,72,326,1.0
2024/02/01,13:00,32.4,0.0,64,187,0.5
2024/02/01,14:00,32.9,0.0,60,276,0.7
2024/02/01,15:00,33.6,0.0,58,325,1.6
2024/02/01,16:00,33.2,0.0,61,333,2.2
2024/02/01,17:00,32.1,0.0,67,344,1.6
2024/02/01,18:00,30.7,0.0,74,336,1.2
2024/02/01,19:00,29.3,0.0,79,211,0.7
2024/02/01,20:00,27.1,S/D,90,S/D,S/D
2024/02/01,21:00,26.0,0.0,96,48,0.4
2024/02/01,22:00,25.9,0.0,96,70,0.5
2024/02/01,23:00,25.7,0.0,97,128,0.1
2024/02/02,00:00,25.6,0.0,97,44,0.4
2024/02/02,01:00,25.6,0.0,89,143,2.4
2024/02/02,02:00,23.8,0.8,93,182,1.8
2024/02/02,03:00,23.0,1.4,96,138,1.4
2024/02/02,04:00,23.0,1.0,97,185,1.3
2024/02/02,05:00,23.0,0.8,98,147,0.5
2024/02/02,06:00,23.0,1.2,98,168,1.0
2024/02/02,07:00,22.9,0.0,99,102,1.0
2024/02/02,08:00,23.1,0.2,97,16,0.2
2024/02/02,09:00,23.9,0.0,97,298,1.0
2024/02/02,10:00,25.4,0.0,91,3,0.4
2024/02/02,11:00,28.0,0.0,83,316,1.9
2024/02/02,12:00,29.7,0.0,71,321,1.8
2024/02/02,13:00,30.8,0.0,66,352,1.3
2024/02/02,14:00,31.9,0.0,64,299,1.4
2024/02/02,15:00,32.1,0.0,63,327,0.9
2024/02/02,16:00,31.8,0.0,63,314,2.7
2024/02/02,17:00,31.6,0.0,64,348,3.1
2024/02/02,18:00,30.0,0.0,67,20,1.7
2024/02/02,19:00,27.2,0.0,81,93,1.1
2024/02/02,20:00,25.7,S/D,S/D,S/D,S/D
2024/02/02,21:00,24.8,0.0,86,129,1.5
2024/02/02,22:00,24.6,0.0,84,133,0.8
2024/02/03,00:00,24.4,0.0,88,143,1.4
2024/02/03,01:00,24.5,0.0,85,136,1.7
2024/02/03,02:00,24.5,0.0,83,128,1.5
2024/02/03,03:00,24.4,0.0,83,139,1.5
2024/02/03,04:00,23.9,0.0,87,31,0.6
2024/02/03,05:00,22.7,0.0,95,339,0.6
2024/02/03,06:00,22.4,0.0,97,25,0.2
2024/02/03,07:00,22.7,0.0,95,114,0.7
2024/02/03,08:00,23.1,0.4,94,147,0.7
2024/02/03,09:00,23.7,1.0,92,135,1.2
2024/02/03,10:00,24.6,0.0,88,162,2.5
2024/02/03,11:00,27.7,0.0,78,153,1.6
2024/02/03,12:00,29.3,0.0,70,172,2.5
2024/02/03,13:00,30.9,0.0,65,131,1.9
2024/02/03,14:00,32.6,0.0,61,182,1.2
2024/02/03,15:00,33.8,0.0,57,182,0.4
2024/02/03,16:00,32.8,0.0,55,165,0.8
2024/02/03,17:00,32.5,0.0,54,169,1.0
2024/02/03,18:00,31.9,0.0,60,83,0.7
2024/02/03,19:00,29.4,0.0,81,99,0.6
2024/02/03,20:00,27.2,0.0,87,132,1.0
2024/02/03,21:00,26.4,0.0,88,191,0.2
2024/02/03,22:00,25.9,0.4,89,115,1.1
2024/02/03,23:00,24.2,0.2,93,181,0.2
2024/02/04,00:00,23.4,0.0,94,143,1.0
2024/02/04,01:00,23.2,0.0,94,356,0.8
2024/02/04,02:00,23.0,0.4,96,101,0.8
2024/02/04,03:00,22.8,0.2,96,126,1.5
2024/02/04,04:00,22.9,0.0,91,116,1.1
2024/02/04,05:00,22.3,1.4,94,156,0.5
2024/02/04,06:00,22.0,0.0,98,125,1.0
