Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : SALVACION
Departamento :,MADRE DE DIOS,Provincia :,MANU,Distrito :,MANU
Latitud :,12°49'52.3'',Longitud :,71°21'52.06'',Altitud :,531 msnm.
Tipo :,EMA - Meteorológica,Código :,47E8201A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/12/01,00:00,23.3,0.0,98,141,0.1
2021/12/01,01:00,23.2,0.0,97,199,0.2
2021/12/01,08:00,22.7,0.0,97,209,0.4
2021/12/01,09:00,24.7,0.0,89,205,0.7
2021/12/01,10:00,27.1,0.0,79,197,0.6
2021/12/01,11:00,27.2,0.4,79,55,1.4
2021/12/01,12:00,27.4,0.0,80,311,2.0
2021/12/01,13:00,28.5,0.0,75,24,1.0
2021/12/01,14:00,29.4,0.0,71,300,1.5
2021/12/01,15:00,29.4,0.0,71,300,1.5
2021/12/01,16:00,28.5,0.0,75,186,1.8
2021/12/01,17:00,27.3,0.0,82,182,2.1
2021/12/01,18:00,26.5,0.0,83,141,0.5
2021/12/01,19:00,25.2,0.0,91,174,1.4
2021/12/01,20:00,25.0,0.0,92,130,0.6
2021/12/01,21:00,24.8,0.0,92,169,0.9
2021/12/01,22:00,24.3,0.0,95,160,1.0
2021/12/01,23:00,24.2,0.0,93,115,0.9
2021/12/02,00:00,24.0,0.0,94,49,0.1
2021/12/02,01:00,23.6,0.0,97,52,0.0
2021/12/02,02:00,23.5,0.0,97,29,0.0
2021/12/02,03:00,23.4,0.0,95,117,0.5
2021/12/02,09:00,23.8,0.0,95,106,0.6
2021/12/02,10:00,25.2,0.0,90,305,0.2
2021/12/02,11:00,28.0,0.0,79,241,0.8
2021/12/02,12:00,28.7,0.0,74,296,1.5
2021/12/02,13:00,28.3,0.0,75,138,2.1
2021/12/02,14:00,29.4,0.0,70,186,1.6
2021/12/02,15:00,28.8,0.0,74,213,1.1
2021/12/02,16:00,29.4,0.0,69,80,1.2
2021/12/02,17:00,27.1,0.0,81,174,1.2
2021/12/02,18:00,25.8,0.0,89,146,1.0
2021/12/02,19:00,25.1,0.0,91,161,1.2
2021/12/02,20:00,24.3,0.0,93,149,1.4
2021/12/02,21:00,23.2,0.0,96,114,0.6
2021/12/02,22:00,23.1,0.0,96,146,0.8
2021/12/02,23:00,23.3,0.0,94,128,0.5
2021/12/03,00:00,23.1,0.0,96,51,0.0
2021/12/03,01:00,23.0,0.0,97,130,0.1
2021/12/03,02:00,22.7,0.0,98,336,0.5
2021/12/03,03:00,22.6,0.0,99,155,0.4
2021/12/03,04:00,23.0,0.0,97,221,0.0
2021/12/03,08:00,22.6,0.6,97,165,1.1
2021/12/03,09:00,24.4,0.0,90,181,0.6
2021/12/03,10:00,26.5,0.0,82,9,0.7
2021/12/03,11:00,28.3,0.0,76,25,2.3
2021/12/03,12:00,28.0,0.0,77,105,1.5
2021/12/03,14:00,24.4,0.6,99,155,1.2
