Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : SALVACION
Departamento :,MADRE DE DIOS,Provincia :,MANU,Distrito :,MANU
Latitud :,12°49'52.3'',Longitud :,71°21'52.06'',Altitud :,531 msnm.
Tipo :,EMA - Meteorológica,Código :,47E8201A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/08/01,00:00,17.8,0.0,97,93,0.8
2021/08/01,01:00,17.3,0.0,98,89,0.5
2021/08/01,02:00,17.1,0.0,98,58,0.0
2021/08/01,03:00,18.0,0.0,95,164,0.8
2021/08/01,04:00,18.1,0.0,95,310,0.0
2021/08/01,05:00,18.0,0.0,96,34,0.0
2021/08/01,06:00,18.2,0.0,96,168,1.2
2021/08/01,07:00,18.4,0.0,96,128,0.7
2021/08/01,08:00,19.0,0.0,93,126,0.5
2021/08/01,09:00,19.8,0.0,90,185,0.6
2021/08/01,10:00,20.9,0.0,82,159,0.2
2021/08/01,11:00,23.1,0.0,73,225,0.7
2021/08/01,12:00,24.3,0.0,73,355,1.2
2021/08/01,13:00,25.3,0.0,67,177,1.2
2021/08/01,14:00,26.0,0.0,60,154,1.2
2021/08/01,15:00,26.9,0.0,56,223,1.0
2021/08/01,16:00,25.9,0.0,62,48,1.0
2021/08/01,17:00,24.8,0.0,72,67,0.8
2021/08/01,18:00,22.1,0.0,86,91,0.9
2021/08/01,19:00,20.5,0.0,90,93,0.1
2021/08/01,20:00,20.4,0.0,90,141,0.1
2021/08/01,21:00,20.3,0.0,91,126,0.0
2021/08/01,22:00,20.0,0.0,94,31,0.0
2021/08/01,23:00,19.9,0.0,95,89,0.6
2021/08/02,00:00,19.9,0.0,95,148,0.5
2021/08/02,01:00,19.6,0.0,96,154,0.1
2021/08/02,02:00,19.4,0.0,96,120,0.0
2021/08/02,03:00,19.3,0.0,95,66,0.0
2021/08/02,04:00,19.2,0.0,96,117,0.0
2021/08/02,05:00,19.3,0.0,96,117,0.5
2021/08/02,06:00,19.0,0.0,97,106,0.0
2021/08/02,07:00,19.7,0.0,93,136,0.7
2021/08/02,08:00,21.0,0.0,87,131,1.0
2021/08/02,09:00,22.3,0.0,84,355,0.8
