Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : LOS NARANJOS
Departamento :,AMAZONAS,Provincia :,UTCUBAMBA,Distrito :,BAGUA GRANDE
Latitud :,5°45'20.46'',Longitud :,78°25'53.55'',Altitud :,427 msnm.
Tipo :,HLG - Hidrológica,Código :,221501
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2018-12-01,0.580,0.540,0.520,0.510
2018-12-02,0.510,0.500,0.490,0.490
2018-12-03,0.500,0.480,0.470,0.450
2018-12-04,0.460,0.450,0.440,0.440
2018-12-05,0.420,0.410,0.410,0.400
2018-12-06,0.360,0.340,0.340,0.330
2018-12-07,0.350,0.340,0.330,0.320
2018-12-08,0.700,0.680,0.660,0.650
2018-12-09,0.500,0.580,0.530,0.500
2018-12-10,0.800,0.780,0.760,0.750
2018-12-11,0.820,0.800,0.780,0.760
2018-12-12,1.770,1.680,1.650,1.600
2018-12-13,1.550,1.500,1.480,1.460
2018-12-14,1.400,1.380,1.350,1.130
2018-12-15,1.200,1.160,1.140,1.130
2018-12-16,1.380,1.340,1.330,1.300
2018-12-17,1.050,1.020,1.000,0.990
2018-12-18,1.140,1.120,1.100,1.080
2018-12-19,1.440,1.420,1.400,1.390
2018-12-20,1.770,1.800,1.700,1.600
2018-12-21,1.480,1.420,1.400,1.360
2018-12-22,1.260,1.220,1.200,1.150
2018-12-23,1.450,1.400,1.360,1.340
2018-12-24,1.320,1.300,1.280,1.250
2018-12-25,1.150,1.120,1.100,1.000
2018-12-26,1.120,1.100,1.000,0.990
2018-12-27,1.250,1.220,1.200,1.130
2018-12-28,1.100,1.800,1.060,1.040
2018-12-29,1.150,1.130,1.110,1.080
2018-12-30,1.070,1.050,1.030,1.010
2018-12-31,1.120,1.100,1.080,1.060
