Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : LOS NARANJOS
Departamento :,AMAZONAS,Provincia :,UTCUBAMBA,Distrito :,BAGUA GRANDE
Latitud :,5°45'20.46'',Longitud :,78°25'53.55'',Altitud :,427 msnm.
Tipo :,HLG - Hidrológica,Código :,221501
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2018-07-01,0.380,0.380,0.370,0.360
2018-07-02,0.340,0.320,0.320,0.300
2018-07-03,0.310,0.300,0.300,0.300
2018-07-04,0.330,0.300,0.300,0.290
2018-07-05,0.310,0.300,0.290,0.000
2018-07-06,0.290,0.290,0.290,0.290
2018-07-07,0.290,0.280,0.280,0.280
2018-07-08,0.270,0.260,0.000,0.260
2018-07-09,0.250,0.280,0.270,0.260
2018-07-10,0.300,0.320,0.300,0.290
2018-07-11,0.520,0.500,0.490,0.480
2018-07-12,0.470,0.460,0.450,0.440
2018-07-13,0.460,0.420,0.370,0.360
2018-07-14,0.350,0.340,0.340,0.330
2018-07-15,0.320,0.310,0.300,0.300
2018-07-16,0.300,0.300,0.290,0.290
2018-07-17,0.280,0.300,0.300,0.290
2018-07-18,0.350,0.340,0.330,0.320
2018-07-19,0.400,0.420,0.410,0.400
2018-07-20,0.460,0.450,0.430,0.400
2018-07-21,0.470,0.460,0.450,0.430
2018-07-22,0.700,0.680,0.670,0.650
2018-07-23,1.100,1.020,1.000,0.990
2018-07-24,0.700,0.680,0.670,0.650
2018-07-25,0.500,0.490,0.480,0.460
2018-07-26,0.460,0.450,0.000,0.430
2018-07-27,0.430,0.420,0.410,0.400
2018-07-28,0.400,0.370,0.350,0.350
2018-07-29,0.330,0.330,0.330,0.330
2018-07-30,0.300,0.300,0.290,0.290
2018-07-31,0.300,0.280,0.290,0.290
