Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : LOS NARANJOS
Departamento :,AMAZONAS,Provincia :,UTCUBAMBA,Distrito :,BAGUA GRANDE
Latitud :,5°45'20.46'',Longitud :,78°25'53.55'',Altitud :,427 msnm.
Tipo :,HLG - Hidrológica,Código :,221501
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2018-05-01,1.030,1.000,0.980,0.960
2018-05-02,0.800,0.780,0.750,0.700
2018-05-03,0.800,0.760,0.740,0.720
2018-05-04,0.660,0.650,0.640,0.630
2018-05-05,1.100,1.080,1.040,1.020
2018-05-06,1.200,1.150,1.120,1.100
2018-05-07,1.000,0.980,0.950,0.930
2018-05-08,1.150,1.120,1.120,1.080
2018-05-09,0.970,0.920,0.900,0.880
2018-05-10,1.080,1.000,0.990,0.970
2018-05-11,1.000,0.980,0.950,0.940
2018-05-12,1.240,1.300,1.360,1.300
2018-05-13,1.600,1.500,1.450,1.350
2018-05-14,1.370,1.250,1.230,1.200
2018-05-15,1.050,1.000,0.980,0.960
2018-05-16,1.200,1.220,1.180,1.170
2018-05-17,1.700,1.600,1.520,1.450
2018-05-18,1.270,1.200,1.170,1.120
2018-05-19,1.100,1.120,1.080,1.050
2018-05-20,1.050,1.020,1.020,1.000
2018-05-21,1.150,1.170,1.100,1.080
2018-05-22,1.250,1.200,1.170,1.050
2018-05-23,1.050,1.030,1.010,1.000
2018-05-24,1.040,1.020,1.000,0.990
2018-05-25,0.900,0.870,0.850,0.840
2018-05-26,0.900,0.840,0.830,0.810
2018-05-27,0.830,0.800,0.800,0.790
2018-05-28,0.780,0.770,0.760,0.750
2018-05-29,0.720,0.700,0.700,0.690
2018-05-30,0.700,0.700,0.670,0.670
2018-05-31,0.760,0.750,0.720,0.700
