Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : LOS NARANJOS
Departamento :,AMAZONAS,Provincia :,UTCUBAMBA,Distrito :,BAGUA GRANDE
Latitud :,5°45'20.46'',Longitud :,78°25'53.55'',Altitud :,427 msnm.
Tipo :,HLG - Hidrológica,Código :,221501
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2017-10-01,0.780,0.750,0.720,0.700
2017-10-02,0.600,0.580,0.560,0.560
2017-10-03,0.460,0.460,0.450,0.460
2017-10-04,0.400,0.400,0.380,0.380
2017-10-05,0.520,0.500,0.500,0.500
2017-10-06,0.500,0.480,0.460,0.460
2017-10-07,0.410,0.400,0.400,0.400
2017-10-08,0.380,0.380,0.370,0.370
2017-10-09,0.500,0.500,0.550,0.560
2017-10-10,0.420,0.400,0.400,0.370
2017-10-11,0.380,0.360,0.360,0.360
2017-10-12,0.360,0.360,0.360,0.350
2017-10-13,0.370,0.350,0.350,0.340
2017-10-14,0.340,0.340,0.340,0.340
2017-10-15,0.360,0.350,0.350,0.400
2017-10-16,0.550,0.640,0.960,1.000
2017-10-17,0.990,0.980,0.950,0.930
2017-10-18,0.700,0.690,0.670,0.670
2017-10-19,0.600,0.600,0.590,0.580
2017-10-20,0.520,0.500,0.500,0.500
2017-10-21,0.480,0.460,0.460,0.450
2017-10-22,0.600,0.590,0.580,0.580
2017-10-23,1.360,1.250,1.250,1.230
2017-10-24,1.230,1.020,1.000,0.990
2017-10-25,0.830,0.800,0.800,0.790
2017-10-26,0.930,0.900,0.880,0.880
2017-10-27,0.830,0.800,0.800,0.830
2017-10-28,1.500,1.480,1.400,1.350
2017-10-29,1.000,0.980,0.960,0.940
2017-10-30,1.050,1.000,0.980,0.960
2017-10-31,0.800,0.800,0.780,0.780
