Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ALEJANDRO
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,IRAZOLA
Latitud :,8°49'51.26'',Longitud :,75°12'46.12'',Altitud :,207 msnm.
Tipo :,HLM - Hidrológica,Código :,250103
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2024-01-01,2.200,2.140,2.100,2.060
2024-01-02,1.880,1.840,1.780,1.740
2024-01-03,1.300,1.240,1.200,1.140
2024-01-04,1.000,1.180,1.140,1.160
2024-01-05,2.360,2.420,2.340,2.260
2024-01-06,2.060,2.000,1.940,1.880
2024-01-07,1.640,1.600,1.520,1.460
2024-01-08,1.220,1.200,1.120,1.080
2024-01-09,0.960,0.940,0.900,0.860
2024-01-10,0.780,0.780,0.740,0.700
2024-01-11,0.620,0.600,0.580,0.540
2024-01-12,0.480,0.500,0.460,0.440
2024-01-13,0.380,0.380,0.360,0.340
2024-01-14,0.300,0.300,0.280,0.280
2024-01-15,0.680,1.320,1.460,1.380
2024-01-16,1.260,1.220,1.160,1.180
2024-01-17,1.060,1.020,0.980,0.960
2024-01-18,1.160,1.140,1.100,1.040
2024-01-19,1.860,1.800,1.740,1.680
2024-01-20,1.560,1.500,1.460,1.400
2024-01-21,1.760,1.460,0.980,0.980
2024-01-22,1.400,1.220,1.500,1.460
2024-01-23,1.400,1.380,1.340,1.300
2024-01-24,1.260,1.240,1.200,1.180
2024-01-25,1.140,1.120,1.080,1.040
2024-01-26,1.000,0.960,0.920,0.860
2024-01-27,0.780,0.760,0.740,0.700
2024-01-28,1.000,1.060,1.020,0.980
2024-01-29,0.900,0.880,0.840,0.800
2024-01-30,2.020,1.980,1.920,1.860
2024-01-31,2.140,2.060,2.000,2.200
