Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ALEJANDRO
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,IRAZOLA
Latitud :,8°49'51.26'',Longitud :,75°12'46.12'',Altitud :,207 msnm.
Tipo :,HLM - Hidrológica,Código :,250103
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2022-01-01,1.000,0.980,0.960,0.920
2022-01-02,1.060,1.060,1.040,1.020
2022-01-03,0.940,0.920,0.900,0.860
2022-01-04,0.800,0.780,0.760,0.720
2022-01-05,1.220,1.300,1.420,1.380
2022-01-06,1.200,1.160,1.120,1.080
2022-01-07,1.020,1.000,0.980,0.940
2022-01-08,0.880,0.860,0.800,0.760
2022-01-09,0.700,0.680,0.660,0.640
2022-01-10,0.600,0.600,0.960,1.080
2022-01-11,1.320,1.460,1.740,1.860
2022-01-12,1.660,1.600,1.560,1.520
2022-01-13,1.360,1.320,1.280,1.240
2022-01-14,1.180,1.160,1.120,1.100
2022-01-15,1.640,1.980,2.320,2.780
2022-01-16,2.400,2.340,2.280,2.220
2022-01-17,1.860,1.840,1.760,1.720
2022-01-18,1.540,1.500,1.440,1.380
2022-01-19,1.220,1.200,1.160,1.140
2022-01-20,1.300,1.460,1.580,1.660
2022-01-21,2.260,2.200,2.140,2.080
2022-01-22,1.900,1.880,1.840,2.460
2022-01-23,2.320,2.300,2.260,2.180
2022-01-24,2.000,1.980,1.920,1.900
2022-01-25,4.120,3.880,3.800,3.660
2022-01-26,2.740,2.860,2.780,2.700
2022-01-27,1.960,1.900,1.860,1.820
2022-01-28,1.620,1.600,1.560,1.500
2022-01-29,1.360,1.320,1.280,1.240
2022-01-30,1.400,2.460,6.640,11.080
2022-01-31,9.160,8.740,10.120,9.940
