Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ALEJANDRO
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,IRAZOLA
Latitud :,8°49'51.26'',Longitud :,75°12'46.12'',Altitud :,207 msnm.
Tipo :,HLM - Hidrológica,Código :,250103
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2017-09-01,0.670,0.640,0.590,0.550
2017-09-02,0.510,0.480,0.440,0.420
2017-09-03,0.370,0.310,0.270,0.240
2017-09-04,1.000,1.160,1.140,1.100
2017-09-05,1.040,1.040,1.020,1.000
2017-09-06,0.960,0.940,0.920,0.880
2017-09-07,0.820,0.820,0.800,0.800
2017-09-08,1.180,1.260,1.340,1.300
2017-09-09,1.420,1.380,1.320,1.260
2017-09-10,1.180,1.120,1.080,1.060
2017-09-11,1.020,1.000,1.000,0.940
2017-09-12,0.900,0.900,0.880,0.860
2017-09-13,0.820,0.800,1.020,1.180
2017-09-14,1.220,1.340,1.460,1.540
2017-09-15,1.400,1.480,1.340,1.280
2017-09-16,1.200,1.160,1.140,1.100
2017-09-17,1.440,1.680,1.760,1.720
2017-09-18,1.520,1.500,1.420,1.400
2017-09-19,1.360,1.320,1.260,1.220
2017-09-20,1.180,1.140,1.120,1.080
2017-09-21,1.040,1.020,1.000,0.960
2017-09-22,0.900,0.880,0.860,0.820
2017-09-23,1.300,1.480,1.640,1.860
2017-09-24,1.620,1.540,1.460,1.400
2017-09-25,1.220,1.160,1.120,1.060
2017-09-26,1.000,0.960,0.940,0.920
2017-09-27,1.120,1.200,1.280,1.420
2017-09-28,1.260,1.180,1.140,1.100
2017-09-29,1.040,1.040,1.020,1.000
2017-09-30,1.100,1.080,1.060,1.020
