Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ALEJANDRO
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,IRAZOLA
Latitud :,8°49'51.26'',Longitud :,75°12'46.12'',Altitud :,207 msnm.
Tipo :,HLM - Hidrológica,Código :,250103
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2017-07-01,1.100,1.080,1.260,1.320
2017-07-02,1.440,1.400,1.340,1.280
2017-07-03,1.180,1.160,1.120,1.100
2017-07-04,1.060,1.040,1.040,1.020
2017-07-05,0.940,0.940,0.920,0.900
2017-07-06,0.820,0.800,0.780,0.760
2017-07-07,1.000,1.060,1.100,1.060
2017-07-08,1.020,1.000,0.980,0.980
2017-07-09,0.900,0.880,0.860,0.840
2017-07-10,0.800,0.780,0.760,0.760
2017-07-11,0.720,0.720,0.700,0.700
2017-07-12,0.660,0.640,0.640,0.620
2017-07-13,0.600,0.860,0.900,0.900
2017-07-14,0.860,0.860,0.860,0.840
2017-07-15,0.800,0.800,0.780,0.760
2017-07-16,0.700,0.700,0.680,0.660
2017-07-17,0.620,0.600,0.580,0.580
2017-07-18,1.180,1.260,1.320,1.380
2017-07-19,1.300,1.280,1.220,1.200
2017-07-20,1.140,1.100,1.080,1.040
2017-07-21,1.000,1.000,0.980,0.960
2017-07-22,0.900,0.880,0.860,0.840
2017-07-23,0.820,0.820,0.800,0.800
2017-07-24,0.760,0.740,0.740,0.720
2017-07-25,0.700,0.680,0.660,0.640
2017-07-26,0.620,0.620,0.600,0.580
2017-07-27,0.540,0.540,0.540,0.520
2017-07-28,0.500,0.500,0.500,0.480
2017-07-29,1.040,1.080,1.140,1.200
2017-07-30,1.260,1.280,1.240,1.220
2017-07-31,1.180,1.160,1.120,1.100
