Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ALEJANDRO
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,IRAZOLA
Latitud :,8°49'51.26'',Longitud :,75°12'46.12'',Altitud :,207 msnm.
Tipo :,HLM - Hidrológica,Código :,250103
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2022-03-01,1.260,1.200,1.160,2.100
2022-03-02,3.400,3.760,3.680,3.340
2022-03-03,2.860,2.800,2.760,2.700
2022-03-04,1.980,1.960,1.920,1.880
2022-03-05,1.620,1.580,1.520,1.460
2022-03-06,1.360,1.340,1.300,1.240
2022-03-07,1.140,1.440,1.680,1.700
2022-03-08,2.120,2.300,2.820,2.940
2022-03-09,2.400,2.860,3.240,3.620
2022-03-10,3.080,3.000,2.880,2.800
2022-03-11,2.360,2.300,2.260,2.180
2022-03-12,1.980,1.940,1.900,1.860
2022-03-13,1.660,1.600,1.560,1.520
2022-03-14,1.880,1.860,1.840,1.800
2022-03-15,1.360,1.300,1.260,1.240
2022-03-16,1.380,1.500,1.680,1.780
2022-03-17,2.080,2.000,2.560,3.140
2022-03-18,2.660,2.600,2.520,2.460
2022-03-19,1.980,1.940,1.880,1.920
2022-03-20,2.260,2.720,2.820,3.000
2022-03-21,3.320,3.460,3.380,3.320
2022-03-22,3.220,3.140,3.080,2.960
2022-03-23,2.680,2.640,2.560,2.500
2022-03-24,2.460,2.400,2.340,2.280
2022-03-25,1.920,1.880,1.840,1.800
2022-03-26,1.660,1.640,1.600,1.560
2022-03-27,1.420,1.400,1.360,1.800
2022-03-28,1.280,1.220,1.180,1.140
2022-03-29,1.060,1.040,1.020,1.000
2022-03-30,0.920,0.900,0.860,0.840
2022-03-31,0.800,0.800,0.780,0.780
