Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ALEJANDRO
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,IRAZOLA
Latitud :,8°49'51.26'',Longitud :,75°12'46.12'',Altitud :,207 msnm.
Tipo :,HLM - Hidrológica,Código :,250103
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2021-07-01,2.620,2.560,2.480,2.440
2021-07-02,2.380,2.340,2.260,2.200
2021-07-03,2.020,1.960,1.920,1.880
2021-07-04,1.640,1.600,1.560,1.500
2021-07-05,1.320,1.280,1.240,1.180
2021-07-06,1.060,1.040,1.020,1.000
2021-07-07,0.940,0.920,0.880,0.860
2021-07-08,0.800,0.780,0.760,0.740
2021-07-09,0.700,0.660,0.660,0.640
2021-07-10,1.140,1.240,1.220,1.180
2021-07-11,1.100,1.080,1.060,1.040
2021-07-12,1.000,0.960,0.940,0.900
2021-07-13,0.820,0.800,0.780,0.760
2021-07-14,0.640,0.620,0.600,0.580
2021-07-15,0.500,0.500,0.480,0.480
2021-07-16,1.080,1.060,1.020,1.000
2021-07-17,0.900,0.880,0.840,0.780
2021-07-18,1.360,1.440,1.600,1.760
2021-07-19,2.080,2.000,1.960,1.920
2021-07-20,1.840,1.800,1.740,1.680
2021-07-21,1.520,1.480,1.440,1.380
2021-07-22,1.200,1.160,1.100,1.060
2021-07-23,1.000,0.980,0.940,0.900
2021-07-24,0.820,0.800,0.780,0.740
2021-07-25,0.640,0.620,0.600,0.580
2021-07-26,0.520,0.500,0.500,0.480
2021-07-27,0.440,0.440,0.440,0.420
2021-07-28,0.400,0.400,0.400,0.380
2021-07-29,1.220,1.580,1.760,1.920
2021-07-30,1.860,1.800,1.740,1.700
2021-07-31,1.580,1.560,1.500,1.480
