Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ALEJANDRO
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,IRAZOLA
Latitud :,8°49'51.26'',Longitud :,75°12'46.12'',Altitud :,207 msnm.
Tipo :,HLM - Hidrológica,Código :,250103
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2017-11-01,1.080,1.260,1.380,1.460
2017-11-02,1.840,2.080,2.280,2.340
2017-11-03,1.960,1.900,1.820,1.740
2017-11-04,1.500,1.420,1.360,1.280
2017-11-05,1.120,1.080,1.060,1.180
2017-11-06,1.100,1.160,1.320,1.660
2017-11-07,3.060,3.280,4.080,3.840
2017-11-08,5.740,6.040,5.120,4.780
2017-11-09,3.440,2.120,2.660,3.000
2017-11-10,2.080,1.960,1.900,1.820
2017-11-11,2.360,2.620,3.140,3.260
2017-11-12,4.180,4.260,3.920,3.620
2017-11-13,3.220,3.100,2.840,2.780
2017-11-14,1.840,1.780,1.700,1.660
2017-11-15,1.500,1.440,1.400,1.340
2017-11-16,1.200,1.180,1.140,1.100
2017-11-17,1.380,1.520,1.660,1.780
2017-11-18,1.420,1.600,1.880,2.060
2017-11-19,4.360,4.560,4.920,5.140
2017-11-20,9.120,9.440,7.360,6.060
2017-11-21,3.760,3.220,3.080,2.880
2017-11-22,2.020,1.940,1.880,1.800
2017-11-23,1.540,1.500,1.660,1.780
2017-11-24,1.620,1.560,1.500,1.440
2017-11-25,1.300,1.260,1.240,1.220
2017-11-26,1.740,1.720,1.680,1.640
2017-11-27,1.500,2.460,3.160,3.840
2017-11-28,3.420,3.260,3.040,2.920
2017-11-29,2.360,2.300,2.220,2.100
2017-11-30,1.880,1.800,1.720,1.660
