Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ALEJANDRO
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,IRAZOLA
Latitud :,8°49'51.26'',Longitud :,75°12'46.12'',Altitud :,207 msnm.
Tipo :,HLM - Hidrológica,Código :,250103
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2025-02-01,2.280,2.200,2.120,2.040
2025-02-02,1.860,1.820,4.600,4.540
2025-02-03,2.680,2.560,2.380,3.220
2025-02-04,1.880,1.860,1.820,1.800
2025-02-05,1.740,1.700,1.620,1.580
2025-02-06,2.000,1.980,1.940,1.900
2025-02-07,1.720,1.680,1.620,1.600
2025-02-08,1.460,1.700,1.680,1.980
2025-02-09,2.100,3.200,3.160,3.120
2025-02-10,3.760,3.720,3.700,3.640
2025-02-11,2.780,2.080,2.000,2.280
2025-02-12,3.460,3.140,3.020,2.900
2025-02-13,3.360,3.260,3.060,2.700
2025-02-14,2.320,2.220,2.120,2.040
2025-02-15,1.840,1.800,1.760,1.700
2025-02-16,1.580,3.680,4.900,5.020
2025-02-17,4.700,4.520,5.140,4.880
2025-02-18,3.060,2.940,2.760,2.680
2025-02-19,2.120,3.080,2.800,2.660
2025-02-20,2.700,2.360,2.200,2.060
2025-02-21,2.020,2.200,2.660,3.820
2025-02-22,3.080,3.330,3.580,3.960
2025-02-23,5.700,4.880,4.140,4.200
2025-02-24,3.840,3.760,3.280,3.080
2025-02-25,1.860,1.840,1.800,1.720
2025-02-26,1.540,1.500,1.440,1.400
2025-02-27,1.620,1.580,1.680,2.220
2025-02-28,1.900,1.880,1.840,1.780
