Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ALEJANDRO
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,IRAZOLA
Latitud :,8°49'51.26'',Longitud :,75°12'46.12'',Altitud :,207 msnm.
Tipo :,HLM - Hidrológica,Código :,250103
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2019-12-01,1.500,1.460,1.440,1.400
2019-12-02,1.920,1.900,1.860,1.800
2019-12-03,2.480,2.420,2.380,2.360
2019-12-04,1.900,2.040,2.260,2.440
2019-12-05,3.180,3.220,3.140,3.040
2019-12-06,2.660,2.600,2.560,2.520
2019-12-07,2.000,1.980,1.940,1.880
2019-12-08,1.640,1.600,1.560,1.520
2019-12-09,1.860,1.940,1.900,1.840
2019-12-10,3.120,3.020,2.780,2.720
2019-12-11,2.230,3.560,4.060,3.860
2019-12-12,2.440,2.320,2.240,2.180
2019-12-13,3.940,4.380,4.840,5.260
2019-12-14,7.360,7.980,7.320,6.640
2019-12-15,4.880,4.620,4.300,4.080
2019-12-16,3.440,3.220,3.040,2.920
2019-12-17,2.620,2.540,2.500,2.460
2019-12-18,2.340,3.220,3.980,4.280
2019-12-19,3.800,3.720,4.460,5.120
2019-12-20,4.720,4.580,4.320,4.260
2019-12-21,3.980,3.860,3.700,3.580
2019-12-22,3.220,3.080,2.960,2.880
2019-12-23,2.640,2.600,2.540,2.480
2019-12-24,2.320,2.240,0.000,0.000
2019-12-25,2.040,1.980,1.920,1.840
2019-12-26,1.720,1.700,1.680,0.000
2019-12-27,1.560,1.540,1.520,1.640
2019-12-28,1.420,1.400,1.380,1.360
2019-12-29,1.300,1.280,1.260,1.240
2019-12-30,1.620,1.700,1.780,1.740
2019-12-31,1.480,1.440,1.400,1.380
