Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ALEJANDRO
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,IRAZOLA
Latitud :,8°49'51.26'',Longitud :,75°12'46.12'',Altitud :,207 msnm.
Tipo :,HLM - Hidrológica,Código :,250103
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2017-08-01,1.060,1.040,1.020,1.000
2017-08-02,0.940,0.920,0.900,0.900
2017-08-03,0.860,0.860,0.840,0.820
2017-08-04,0.760,0.740,0.740,0.720
2017-08-05,0.700,0.680,0.660,0.640
2017-08-06,0.600,0.600,0.600,0.600
2017-08-07,0.560,0.560,0.540,0.540
2017-08-08,0.500,0.500,0.500,0.500
2017-08-09,0.480,0.460,0.460,0.440
2017-08-10,1.100,1.140,1.120,1.080
2017-08-11,1.040,1.000,1.000,0.980
2017-08-12,0.900,0.880,0.880,0.860
2017-08-13,0.800,0.800,0.800,0.780
2017-08-14,0.720,0.720,0.700,0.680
2017-08-15,1.140,1.220,1.280,1.340
2017-08-16,1.220,1.180,1.120,1.100
2017-08-17,1.060,1.040,1.020,1.000
2017-08-18,1.140,1.320,1.480,1.760
2017-08-19,2.000,1.920,1.880,1.820
2017-08-20,1.720,1.680,1.620,1.560
2017-08-21,1.300,1.440,1.580,1.760
2017-08-22,2.260,2.200,0.000,2.020
2017-08-23,1.880,1.820,176.000,1.700
2017-08-24,1.640,1.580,1.520,1.460
2017-08-25,1.390,1.330,1.270,1.220
2017-08-26,0.000,0.000,0.000,1.440
2017-08-27,1.380,1.330,1.280,1.220
2017-08-28,1.180,1.160,1.130,1.100
2017-08-29,1.080,1.040,0.000,0.970
2017-08-30,0.930,0.900,0.870,0.830
2017-08-31,0.810,0.000,0.740,0.710
