Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ALEJANDRO
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,IRAZOLA
Latitud :,8°49'51.26'',Longitud :,75°12'46.12'',Altitud :,207 msnm.
Tipo :,HLM - Hidrológica,Código :,250103
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2026-02-01,1.520,1.460,3.500,4.020
2026-02-02,3.820,3.440,2.100,2.000
2026-02-03,1.860,2.140,2.200,2.220
2026-02-04,1.900,2.360,2.420,2.300
2026-02-05,2.000,2.000,1.920,1.880
2026-02-06,1.660,1.620,1.780,1.720
2026-02-07,2.000,1.980,1.940,1.880
2026-02-08,1.640,1.620,1.580,1.540
2026-02-09,1.440,1.420,1.860,1.840
2026-02-10,1.620,1.600,1.560,1.520
2026-02-11,1.360,1.340,1.320,1.780
2026-02-12,2.140,1.980,1.920,1.880
2026-02-13,1.640,1.600,1.560,1.520
2026-02-14,1.900,1.880,1.840,1.800
2026-02-15,1.620,1.600,1.560,1.500
2026-02-16,2.100,2.160,2.620,3.140
2026-02-17,3.000,2.940,2.460,2.060
2026-02-18,1.920,1.920,1.900,1.840
2026-02-19,7.220,5.220,4.900,3.040
2026-02-20,1.840,1.800,1.760,1.600
2026-02-21,1.600,1.560,1.520,1.500
2026-02-22,1.240,1.220,1.180,1.140
2026-02-23,1.040,1.020,1.000,1.000
2026-02-24,1.320,1.860,2.460,2.980
2026-02-25,2.780,2.520,2.440,2.160
2026-02-26,2.080,2.220,2.400,2.360
2026-02-27,2.000,1.920,1.840,1.780
2026-02-28,1.960,2.540,2.500,2.420
