Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ALEJANDRO
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,IRAZOLA
Latitud :,8°49'51.26'',Longitud :,75°12'46.12'',Altitud :,207 msnm.
Tipo :,HLM - Hidrológica,Código :,250103
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2018-04-01,3.100,3.020,2.940,2.840
2018-04-02,3.260,3.440,4.080,6.260
2018-04-03,4.400,4.260,4.160,3.000
2018-04-04,2.340,2.300,2.260,2.200
2018-04-05,1.800,1.760,1.720,1.680
2018-04-06,1.540,1.520,1.500,1.480
2018-04-07,2.360,2.580,2.480,2.360
2018-04-08,2.220,2.160,2.080,2.020
2018-04-09,1.940,1.920,1.880,2.400
2018-04-10,2.260,2.200,2.140,2.080
2018-04-11,1.900,1.880,1.840,1.780
2018-04-12,1.640,1.620,1.600,1.600
2018-04-13,3.720,4.420,4.880,5.120
2018-04-14,5.680,6.080,5.560,4.960
2018-04-15,3.720,3.660,3.420,322.000
2018-04-16,2.680,2.480,2.380,2.360
2018-04-17,2.220,2.200,2.160,2.120
2018-04-18,1.940,1.900,1.880,1.860
2018-04-19,1.700,1.680,1.660,1.640
2018-04-20,1.560,2.360,2.400,2.340
2018-04-21,2.020,2.000,2.560,2.860
2018-04-22,2.460,2.400,2.320,2.260
2018-04-23,3.400,3.680,3.460,3.220
2018-04-24,2.580,2.420,2.300,2.180
2018-04-25,1.520,3.400,3.660,3.900
2018-04-26,3.480,3.360,3.240,2.080
2018-04-27,1.520,1.500,1.480,1.420
2018-04-28,3.000,3.800,4.200,6.380
2018-04-29,5.400,5.260,4.560,4.280
2018-04-30,2.580,2.500,2.420,2.360
