Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ALEJANDRO
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,IRAZOLA
Latitud :,8°49'51.26'',Longitud :,75°12'46.12'',Altitud :,207 msnm.
Tipo :,HLM - Hidrológica,Código :,250103
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2019-06-01,0.840,0.840,0.820,0.800
2019-06-02,0.740,0.740,0.720,0.700
2019-06-03,0.620,0.600,0.600,0.580
2019-06-04,0.500,0.480,0.480,0.580
2019-06-05,0.400,0.880,0.980,0.460
2019-06-06,0.900,0.900,0.960,1.000
2019-06-07,0.920,0.920,0.900,0.880
2019-06-08,0.820,0.800,0.780,0.760
2019-06-09,0.700,0.780,1.040,1.180
2019-06-10,1.260,1.220,1.200,1.160
2019-06-11,1.080,1.060,1.040,1.020
2019-06-12,0.940,0.940,0.920,0.900
2019-06-13,0.840,0.820,0.800,0.780
2019-06-14,0.720,0.720,0.700,0.700
2019-06-15,0.640,0.640,0.640,0.640
2019-06-16,0.840,0.820,0.800,0.780
2019-06-17,2.020,2.080,2.040,2.000
2019-06-18,1.920,1.900,1.840,1.800
2019-06-19,1.640,1.620,1.600,1.580
2019-06-20,1.500,1.480,1.460,1.440
2019-06-21,1.320,1.300,1.280,1.240
2019-06-22,1.180,1.160,1.140,1.120
2019-06-23,1.060,1.040,1.020,1.000
2019-06-24,0.940,0.940,0.920,0.900
2019-06-25,0.820,0.800,0.800,0.780
2019-06-26,0.700,0.700,0.700,0.680
2019-06-27,0.620,0.600,0.580,0.560
2019-06-28,1.340,1.460,1.540,1.620
2019-06-29,1.880,1.840,1.800,1.760
2019-06-30,1.540,1.520,1.500,1.460
