Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ALEJANDRO
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,IRAZOLA
Latitud :,8°49'51.26'',Longitud :,75°12'46.12'',Altitud :,207 msnm.
Tipo :,HLM - Hidrológica,Código :,250103
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2022-06-01,1.080,1.060,1.040,1.020
2022-06-02,1.340,1.420,1.380,1.320
2022-06-03,1.220,1.200,1.180,1.140
2022-06-04,1.780,1.940,2.360,2.660
2022-06-05,3.060,3.000,2.940,2.880
2022-06-06,2.340,2.300,2.260,2.220
2022-06-07,1.920,1.880,1.860,1.840
2022-06-08,1.660,1.640,1.600,1.560
2022-06-09,1.420,1.380,1.320,1.280
2022-06-10,1.160,1.280,1.360,1.560
2022-06-11,2.440,2.360,2.300,2.240
2022-06-12,1.880,1.860,1.820,1.780
2022-06-13,1.660,1.620,1.560,1.520
2022-06-14,1.420,1.400,1.340,1.300
2022-06-15,1.200,1.160,1.120,1.100
2022-06-16,1.020,1.000,1.000,0.980
2022-06-17,0.920,0.900,0.880,0.860
2022-06-18,0.800,0.800,0.780,0.740
2022-06-19,0.680,0.640,1.020,1.200
2022-06-20,1.760,1.920,1.880,1.820
2022-06-21,1.620,1.560,1.520,1.500
2022-06-22,1.380,1.340,1.300,1.260
2022-06-23,1.160,1.140,1.120,1.080
2022-06-24,1.020,1.000,1.000,0.960
2022-06-25,0.880,0.860,0.840,0.800
2022-06-26,0.740,0.720,0.700,0.640
2022-06-27,0.620,0.620,0.600,0.600
2022-06-28,0.540,0.540,0.540,0.520
2022-06-29,0.500,0.500,0.500,0.480
2022-06-30,0.420,0.400,0.400,0.400
