Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ALEJANDRO
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,IRAZOLA
Latitud :,8°49'51.26'',Longitud :,75°12'46.12'',Altitud :,207 msnm.
Tipo :,HLM - Hidrológica,Código :,250103
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2019-02-01,3.480,3.560,3.340,3.220
2019-02-02,6.200,5.880,6.260,6.440
2019-02-03,5.220,5.100,4.840,3.960
2019-02-04,2.760,2.700,2.620,2.540
2019-02-05,3.000,3.280,2.960,2.720
2019-02-06,2.340,2.260,2.180,2.140
2019-02-07,2.000,1.960,1.940,1.900
2019-02-08,1.820,1.800,1.880,2.040
2019-02-09,1.960,1.920,1.900,1.860
2019-02-10,1.740,1.700,1.680,1.600
2019-02-11,1.580,1.540,1.500,1.480
2019-02-12,1.360,1.300,1.260,1.200
2019-02-13,1.680,1.760,1.800,1.880
2019-02-14,1.940,1.920,1.880,1.860
2019-02-15,3.180,3.640,3.900,3.820
2019-02-16,3.000,2.920,3.840,3.780
2019-02-17,2.960,2.880,2.820,2.760
2019-02-18,2.320,2.260,2.200,2.180
2019-02-19,1.960,1.940,1.900,1.860
2019-02-20,1.620,1.600,1.580,1.540
2019-02-21,1.460,2.440,3.880,4.060
2019-02-22,3.280,3.000,2.740,2.660
2019-02-23,2.320,2.280,2.200,2.140
2019-02-24,1.960,1.940,1.900,1.880
2019-02-25,1.740,1.700,1.660,1.620
2019-02-26,1.960,2.880,4.720,6.040
2019-02-27,3.820,3.640,3.560,3.120
2019-02-28,2.760,3.000,3.200,3.360
