Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ALEJANDRO
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,IRAZOLA
Latitud :,8°49'51.26'',Longitud :,75°12'46.12'',Altitud :,207 msnm.
Tipo :,HLM - Hidrológica,Código :,250103
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2022-04-01,1.040,6.100,8.140,9.820
2022-04-02,7.260,6.920,6.460,5.960
2022-04-03,3.320,3.200,3.080,2.880
2022-04-04,2.280,2.240,2.180,2.120
2022-04-05,1.880,1.840,1.800,1.740
2022-04-06,1.500,1.480,1.440,1.400
2022-04-07,1.260,1.220,1.200,1.160
2022-04-08,1.100,1.080,1.040,1.020
2022-04-09,1.420,1.660,1.860,1.900
2022-04-10,1.740,1.700,1.660,1.620
2022-04-11,1.420,1.400,1.340,1.300
2022-04-12,1.200,1.180,1.140,1.080
2022-04-13,1.020,1.000,1.000,0.980
2022-04-14,1.300,1.380,1.320,1.260
2022-04-15,1.160,1.140,1.120,1.100
2022-04-16,2.360,2.300,2.200,2.160
2022-04-17,2.000,1.980,1.940,1.900
2022-04-18,1.720,1.700,1.660,1.620
2022-04-19,1.500,1.460,1.400,1.360
2022-04-20,1.240,1.200,1.180,1.140
2022-04-21,1.460,1.540,1.680,1.640
2022-04-22,1.320,1.300,1.240,1.180
2022-04-23,1.100,1.060,1.040,1.000
2022-04-24,0.920,0.900,0.880,0.860
2022-04-25,0.800,0.780,0.720,0.700
2022-04-26,1.060,1.120,1.100,1.060
2022-04-27,0.980,0.940,0.920,0.900
2022-04-28,0.860,0.840,0.800,1.080
2022-04-29,1.200,1.320,1.300,1.260
2022-04-30,1.180,1.140,1.120,1.780
