Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ALEJANDRO
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,IRAZOLA
Latitud :,8°49'51.26'',Longitud :,75°12'46.12'',Altitud :,207 msnm.
Tipo :,HLM - Hidrológica,Código :,250103
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2023-05-01,1.760,1.720,1.660,1.600
2023-05-02,1.420,1.400,1.340,1.280
2023-05-03,1.160,1.120,1.080,1.020
2023-05-04,0.920,0.920,0.900,0.880
2023-05-05,0.800,0.780,0.760,0.740
2023-05-06,1.000,1.100,1.180,1.140
2023-05-07,2.020,1.940,1.900,1.860
2023-05-08,2.180,2.120,2.100,2.040
2023-05-09,1.800,1.760,1.720,1.680
2023-05-10,1.520,1.500,1.460,1.440
2023-05-11,1.320,1.280,1.240,1.200
2023-05-12,1.080,1.060,1.020,1.000
2023-05-13,0.900,0.880,0.860,1.520
2023-05-14,1.880,1.840,1.800,1.760
2023-05-15,1.620,1.600,1.540,1.500
2023-05-16,1.360,1.320,1.260,1.200
2023-05-17,1.120,1.100,1.060,1.020
2023-05-18,0.900,0.880,0.860,0.800
2023-05-19,0.760,0.740,0.680,0.620
2023-05-20,0.520,0.500,0.500,0.480
2023-05-21,0.400,0.400,0.380,0.360
2023-05-22,0.320,1.700,2.120,2.020
2023-05-23,1.840,1.800,1.760,2.700
2023-05-24,4.820,5.060,4.900,4.780
2023-05-25,3.440,3.240,3.180,3.000
2023-05-26,2.260,2.180,2.100,2.020
2023-05-27,1.880,1.840,1.780,1.740
2023-05-28,1.540,1.500,1.760,1.720
2023-05-29,1.260,1.780,2.490,3.060
2023-05-30,2.860,2.800,2.740,2.700
2023-05-31,2.340,2.300,2.020,1.940
