Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ALEJANDRO
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,IRAZOLA
Latitud :,8°49'51.26'',Longitud :,75°12'46.12'',Altitud :,207 msnm.
Tipo :,HLM - Hidrológica,Código :,250103
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2022-11-01,2.580,2.820,2.660,2.500
2022-11-02,2.260,2.200,3.140,3.420
2022-11-03,2.980,2.900,2.820,2.740
2022-11-04,2.100,2.040,1.980,1.940
2022-11-05,1.860,1.820,1.800,1.780
2022-11-06,1.580,1.560,1.520,1.480
2022-11-07,1.360,1.320,1.260,1.220
2022-11-08,1.140,1.120,1.080,1.040
2022-11-09,0.980,0.960,0.900,0.900
2022-11-10,0.840,0.840,0.820,0.780
2022-11-11,1.020,1.000,0.940,0.920
2022-11-12,0.820,0.800,0.780,0.740
2022-11-13,0.660,0.640,0.620,0.580
2022-11-14,0.520,0.500,0.580,0.480
2022-11-15,1.000,0.940,0.880,0.820
2022-11-16,0.700,0.660,1.500,1.780
2022-11-17,2.060,1.980,1.920,1.860
2022-11-18,1.720,1.680,1.620,1.580
2022-11-19,1.460,1.420,1.360,1.320
2022-11-20,1.220,1.180,1.140,1.100
2022-11-21,1.020,1.000,0.960,0.920
2022-11-22,0.800,0.780,0.760,1.900
2022-11-23,2.960,2.880,2.800,2.720
2022-11-24,1.840,1.800,1.760,1.700
2022-11-25,1.520,1.480,1.380,1.340
2022-11-26,1.260,1.220,1.160,1.120
2022-11-27,1.020,1.000,0.940,0.900
2022-11-28,0.820,0.800,0.760,0.720
2022-11-29,0.660,0.660,0.640,0.600
2022-11-30,0.520,0.500,0.480,0.460
