Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ALEJANDRO
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,IRAZOLA
Latitud :,8°49'51.26'',Longitud :,75°12'46.12'',Altitud :,207 msnm.
Tipo :,HLM - Hidrológica,Código :,250103
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2023-10-01,1.660,1.620,1.580,1.540
2023-10-02,1.420,1.380,1.320,1.280
2023-10-03,1.160,1.140,1.100,1.040
2023-10-04,1.000,0.970,0.940,0.900
2023-10-05,0.860,0.840,0.800,0.740
2023-10-06,0.740,0.720,0.660,0.620
2023-10-07,0.560,0.540,0.500,0.420
2023-10-08,0.400,0.380,0.340,0.300
2023-10-09,0.300,0.280,0.260,0.220
2023-10-10,0.220,2.020,1.980,1.920
2023-10-11,1.800,1.760,1.720,1.680
2023-10-12,1.460,1.420,1.360,1.300
2023-10-13,1.180,1.140,1.100,1.060
2023-10-14,1.000,0.960,0.940,0.920
2023-10-15,0.800,0.780,0.760,0.720
2023-10-16,0.620,0.600,0.520,0.480
2023-10-17,0.400,0.380,0.360,0.320
2023-10-18,0.260,0.260,0.240,0.220
2023-10-19,0.200,0.200,0.180,0.180
2023-10-20,0.180,0.180,0.180,0.180
2023-10-21,0.140,0.140,0.140,0.140
2023-10-22,0.120,0.120,0.120,0.120
2023-10-23,0.120,0.120,0.120,0.120
2023-10-24,0.120,0.120,0.120,0.120
2023-10-25,0.100,0.100,0.100,0.100
2023-10-26,0.100,0.100,0.100,0.100
2023-10-27,0.100,0.100,0.100,0.100
2023-10-28,0.100,0.100,0.100,0.100
2023-10-29,1.100,1.180,1.160,1.320
2023-10-30,1.420,1.360,1.300,1.260
2023-10-31,1.280,1.240,1.200,1.180
