Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ALEJANDRO
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,IRAZOLA
Latitud :,8°49'51.26'',Longitud :,75°12'46.12'',Altitud :,207 msnm.
Tipo :,HLM - Hidrológica,Código :,250103
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2021-01-01,2.920,2.900,3.080,3.440
2021-01-02,3.000,2.920,2.860,2.800
2021-01-03,2.120,2.060,2.000,1.960
2021-01-04,2.260,3.220,3.140,3.060
2021-01-05,5.840,6.080,7.220,7.800
2021-01-06,4.160,4.000,3.880,3.740
2021-01-07,2.820,2.760,2.700,2.660
2021-01-08,3.360,3.300,2.240,2.180
2021-01-09,2.040,2.000,1.920,1.860
2021-01-10,1.660,1.640,1.600,1.540
2021-01-11,1.320,1.300,1.260,1.200
2021-01-12,1.100,1.040,1.000,1.000
2021-01-13,1.220,1.180,1.140,1.100
2021-01-14,1.040,1.040,1.020,1.000
2021-01-15,1.180,1.220,1.200,1.160
2021-01-16,2.060,2.020,1.980,1.940
2021-01-17,1.820,1.800,17.600,1.700
2021-01-18,1.540,1.500,1.460,1.420
2021-01-19,1.260,1.240,1.220,1.200
2021-01-20,1.120,1.100,1.080,1.040
2021-01-21,1.000,1.000,0.980,0.960
2021-01-22,0.900,0.000,0.860,0.840
2021-01-23,0.780,1.040,1.140,1.220
2021-01-24,2.320,2.460,0.000,2.340
2021-01-25,1.960,1.940,1.900,1.860
2021-01-26,1.720,1.680,1.660,1.640
2021-01-27,1.500,1.480,1.440,1.400
2021-01-28,1.220,1.200,1.160,1.120
2021-01-29,1.300,1.540,1.540,1.460
2021-01-30,1.880,2.080,2.260,2.580
2021-01-31,2.300,2.260,2.200,2.120
