Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ALEJANDRO
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,IRAZOLA
Latitud :,8°49'51.26'',Longitud :,75°12'46.12'',Altitud :,207 msnm.
Tipo :,HLM - Hidrológica,Código :,250103
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2023-09-01,0.120,0.120,0.120,0.120
2023-09-02,0.120,0.120,0.100,0.120
2023-09-03,0.100,0.120,0.120,0.120
2023-09-04,0.100,0.100,0.100,0.100
2023-09-05,0.100,0.100,0.080,1.000
2023-09-06,1.080,1.040,1.020,0.980
2023-09-07,0.900,0.880,0.840,0.800
2023-09-08,0.720,0.700,0.680,0.660
2023-09-09,0.600,0.580,0.560,0.520
2023-09-10,0.480,0.460,0.420,0.400
2023-09-11,0.360,0.360,0.360,0.340
2023-09-12,0.300,0.300,0.280,0.280
2023-09-13,0.240,0.240,0.220,0.200
2023-09-14,1.000,1.000,1.040,1.020
2023-09-15,0.960,1.180,1.220,1.280
2023-09-16,1.240,1.200,1.160,1.140
2023-09-17,1.080,1.060,1.020,0.980
2023-09-18,0.920,0.900,0.860,0.800
2023-09-19,0.740,0.720,0.700,0.660
2023-09-20,1.020,1.080,1.060,1.020
2023-09-21,0.920,0.880,0.840,0.800
2023-09-22,0.740,0.720,0.680,0.620
2023-09-23,0.560,0.540,0.500,0.480
2023-09-24,0.400,0.400,0.360,0.320
2023-09-25,0.260,0.240,0.200,0.180
2023-09-26,0.160,0.160,0.140,0.140
2023-09-27,0.140,0.140,0.140,0.140
2023-09-28,0.120,0.120,0.120,0.120
2023-09-29,0.120,0.120,0.120,0.120
2023-09-30,1.140,1.220,1.820,1.800
