Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ALEJANDRO
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,IRAZOLA
Latitud :,8°49'51.26'',Longitud :,75°12'46.12'',Altitud :,207 msnm.
Tipo :,HLM - Hidrológica,Código :,250103
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2018-07-01,0.760,0.740,0.720,0.700
2018-07-02,0.640,0.620,0.980,0.940
2018-07-03,0.880,0.860,0.820,0.820
2018-07-04,0.760,0.760,0.740,0.720
2018-07-05,0.680,0.700,0.820,0.880
2018-07-06,0.840,0.820,0.800,0.780
2018-07-07,0.720,0.720,0.700,0.680
2018-07-08,0.640,0.640,0.640,0.620
2018-07-09,0.580,0.580,0.560,0.520
2018-07-10,1.320,1.320,1.380,1.400
2018-07-11,1.280,1.300,1.300,1.260
2018-07-12,1.180,1.160,1.140,1.120
2018-07-13,1.060,1.060,1.040,1.000
2018-07-14,0.960,0.940,0.940,0.920
2018-07-15,0.880,0.800,0.860,0.840
2018-07-16,0.800,0.780,0.780,0.760
2018-07-17,0.700,0.700,0.680,0.660
2018-07-18,0.980,0.960,0.940,0.920
2018-07-19,0.840,0.820,0.820,0.800
2018-07-20,0.760,0.740,0.720,0.700
2018-07-21,1.320,1.440,1.580,1.640
2018-07-22,1.400,1.340,1.320,1.280
2018-07-23,1.200,1.160,1.140,1.120
2018-07-24,1.080,1.080,1.060,1.020
2018-07-25,1.000,0.980,0.980,0.960
2018-07-26,0.900,0.880,0.860,0.840
2018-07-27,0.780,0.780,0.760,0.740
2018-07-28,0.700,0.700,0.680,0.660
2018-07-29,0.980,0.960,0.940,0.920
2018-07-30,0.820,0.800,0.780,0.760
2018-07-31,0.700,0.680,0.640,0.620
