Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : MALINOWSKY
Departamento :,MADRE DE DIOS,Provincia :,TAMBOPATA,Distrito :,INAMBARI
Latitud :,12°56'2.8'',Longitud :,69°31'3'',Altitud :,220 msnm.
Tipo :,EMA - Meteorológica,Código :,47E8336C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/11/01,00:00,25.5,0.0,89,24,0.1
2024/11/01,01:00,25.3,0.0,93,5,0.0
2024/11/01,02:00,25.3,0.0,93,358,0.3
2024/11/01,03:00,25.2,0.0,94,11,0.0
2024/11/01,04:00,25.0,0.0,95,67,0.0
2024/11/01,05:00,25.0,0.0,95,18,0.0
2024/11/01,06:00,24.5,0.0,97,359,0.0
2024/11/01,07:00,24.6,0.0,97,35,0.0
2024/11/01,08:00,25.5,0.0,94,45,0.0
2024/11/01,09:00,27.8,0.0,82,118,0.4
2024/11/01,10:00,31.1,0.0,67,255,0.6
2024/11/01,11:00,34.1,0.0,58,307,0.5
2024/11/01,12:00,35.4,0.0,53,317,0.7
2024/11/01,13:00,36.0,0.0,50,357,0.8
2024/11/01,14:00,36.4,0.0,49,34,0.7
2024/11/01,15:00,36.4,0.0,48,356,0.6
2024/11/01,16:00,35.0,0.0,50,36,0.3
2024/11/01,17:00,34.3,0.0,56,321,0.3
2024/11/01,18:00,32.9,0.0,60,359,0.0
2024/11/01,19:00,29.8,0.0,73,43,0.0
2024/11/01,20:00,28.0,0.0,81,17,0.0
2024/11/01,21:00,27.2,0.0,87,33,0.2
2024/11/01,22:00,26.9,0.0,87,21,0.0
2024/11/01,23:00,26.2,0.0,90,41,0.1
2024/11/02,00:00,25.6,0.0,93,52,0.1
2024/11/02,01:00,25.3,0.0,96,356,0.0
2024/11/02,02:00,24.9,0.0,96,356,0.0
2024/11/02,03:00,24.7,0.0,97,10,0.0
2024/11/02,04:00,24.5,0.0,97,8,0.0
2024/11/02,05:00,24.4,0.0,97,13,0.0
2024/11/02,06:00,24.3,0.0,97,49,0.1
2024/11/02,07:00,24.5,0.0,96,165,0.1
2024/11/02,08:00,25.9,0.0,92,175,0.1
2024/11/02,09:00,27.9,0.0,82,200,0.1
2024/11/02,10:00,30.5,0.0,70,88,0.4
2024/11/02,11:00,31.5,0.0,67,324,0.6
2024/11/02,12:00,33.6,0.0,61,15,0.8
2024/11/02,13:00,34.7,0.0,57,69,0.6
2024/11/02,14:00,34.4,0.0,59,296,0.7
2024/11/02,15:00,35.2,0.0,55,75,0.8
2024/11/02,16:00,33.8,0.0,57,58,0.5
2024/11/02,17:00,31.4,0.0,65,342,0.3
2024/11/02,18:00,29.6,0.0,69,337,0.5
2024/11/02,19:00,28.1,0.0,77,327,0.0
2024/11/02,20:00,26.5,0.0,87,21,0.1
2024/11/02,21:00,25.9,0.0,91,23,0.2
2024/11/02,22:00,25.8,0.0,93,9,0.0
2024/11/02,23:00,25.7,0.0,93,9,0.1
2024/11/03,00:00,25.5,0.0,94,56,0.2
2024/11/03,01:00,25.6,0.0,93,269,0.0
2024/11/03,02:00,25.4,0.0,93,6,0.1
2024/11/03,03:00,24.9,0.0,95,12,0.0
2024/11/03,04:00,24.5,0.0,96,28,0.1
2024/11/03,05:00,24.3,0.0,96,231,0.0
2024/11/03,06:00,23.9,0.0,96,350,0.1
2024/11/03,07:00,23.9,0.0,97,46,0.1
2024/11/03,08:00,25.0,0.0,93,63,0.5
2024/11/03,09:00,26.6,0.0,85,315,0.4
2024/11/03,10:00,29.0,0.0,77,262,0.4
2024/11/03,11:00,30.7,0.0,72,246,0.4
2024/11/03,12:00,32.6,0.0,66,210,0.3
2024/11/03,13:00,33.5,0.0,61,69,1.5
