Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : MALINOWSKY
Departamento :,MADRE DE DIOS,Provincia :,TAMBOPATA,Distrito :,INAMBARI
Latitud :,12°56'2.8'',Longitud :,69°31'3'',Altitud :,220 msnm.
Tipo :,EMA - Meteorológica,Código :,47E8336C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2026/03/01,00:00,25.2,0.0,98,49,0.0
2026/03/01,01:00,25.2,0.0,98,26,0.0
2026/03/01,02:00,25.1,0.0,98,73,0.0
2026/03/01,03:00,25.1,0.0,96,68,12.4
2026/03/01,04:00,23.6,8.2,96,292,1.1
2026/03/01,05:00,22.5,0.6,99,273,0.0
2026/03/01,06:00,22.7,1.4,99,11,0.0
2026/03/01,07:00,22.9,0.0,99,270,3.4
2026/03/01,08:00,23.2,0.2,99,144,0.0
2026/03/01,09:00,23.7,0.0,99,247,0.0
2026/03/01,10:00,23.9,0.0,99,104,0.0
2026/03/01,11:00,24.2,0.2,99,210,0.0
2026/03/01,12:00,24.2,0.0,98,117,0.2
2026/03/01,13:00,24.3,0.0,98,169,0.0
2026/03/01,14:00,24.4,0.0,98,67,0.8
2026/03/01,15:00,24.6,0.0,97,161,0.0
2026/03/01,16:00,24.9,0.0,95,177,0.0
2026/03/01,17:00,25.6,0.0,93,51,0.0
2026/03/01,18:00,25.3,0.0,93,282,0.0
2026/03/01,19:00,24.8,0.0,95,348,0.0
2026/03/01,20:00,24.3,0.0,97,54,0.0
2026/03/01,21:00,24.1,0.0,98,128,0.0
2026/03/01,22:00,24.2,0.0,97,62,0.0
2026/03/01,23:00,24.1,0.0,97,90,0.0
2026/03/02,00:00,24.0,0.0,97,62,0.0
2026/03/02,01:00,23.8,0.0,98,5,0.0
2026/03/02,02:00,23.7,0.0,98,74,0.6
2026/03/02,03:00,23.6,0.0,98,30,0.0
2026/03/02,04:00,23.5,0.0,98,45,0.0
2026/03/02,05:00,23.5,0.0,99,316,0.0
2026/03/02,06:00,23.6,0.0,99,12,0.0
2026/03/02,07:00,23.6,0.0,99,297,0.0
2026/03/02,08:00,24.0,0.2,99,45,0.0
2026/03/02,09:00,24.8,0.0,96,247,0.0
2026/03/02,10:00,26.3,0.0,92,178,0.0
2026/03/02,11:00,28.9,0.0,82,274,0.0
2026/03/02,12:00,30.4,0.0,79,233,0.0
2026/03/02,13:00,32.2,0.0,74,179,0.0
2026/03/02,14:00,33.0,0.0,69,239,0.0
2026/03/02,15:00,33.9,0.0,67,296,0.0
2026/03/02,16:00,33.9,0.0,67,263,0.0
2026/03/02,17:00,31.8,0.0,71,353,0.0
2026/03/02,18:00,30.0,0.0,77,312,0.0
2026/03/02,19:00,28.2,0.0,88,357,0.0
2026/03/02,20:00,26.7,0.0,94,21,0.0
2026/03/02,21:00,26.0,0.0,97,38,0.0
2026/03/02,22:00,25.7,0.0,98,40,0.0
2026/03/02,23:00,25.4,0.0,98,43,0.0
2026/03/03,00:00,25.4,0.0,98,328,0.0
2026/03/03,01:00,25.4,0.0,98,309,0.0
2026/03/03,02:00,25.4,0.0,98,69,0.0
2026/03/03,03:00,25.0,23.8,98,66,0.0
2026/03/03,04:00,24.4,1.4,99,76,0.0
2026/03/03,05:00,24.4,0.0,99,337,0.0
2026/03/03,06:00,24.4,0.0,99,5,0.0
2026/03/03,07:00,24.5,0.0,99,7,0.0
2026/03/03,08:00,24.6,0.0,99,76,0.0
2026/03/03,09:00,24.6,0.6,99,275,0.0
2026/03/03,10:00,24.1,1.0,99,352,0.0
2026/03/03,11:00,24.0,0.4,99,344,0.0
2026/03/03,12:00,24.0,0.0,99,242,0.0
2026/03/03,13:00,23.9,0.0,99,58,0.0
2026/03/03,14:00,25.0,0.0,98,150,0.0
2026/03/03,15:00,25.7,0.0,96,27,0.0
2026/03/03,16:00,27.3,0.0,91,106,0.0
2026/03/03,17:00,28.4,0.0,86,20,0.0
2026/03/03,18:00,27.4,0.0,91,78,0.0
2026/03/03,19:00,26.2,0.0,97,78,0.0
2026/03/03,20:00,25.3,0.0,98,78,0.0
2026/03/03,21:00,24.9,0.0,98,28,0.0
2026/03/03,22:00,24.9,0.0,99,41,0.0
2026/03/03,23:00,24.8,0.0,99,52,0.0
2026/03/04,00:00,24.6,0.0,99,72,0.0
2026/03/04,01:00,24.4,0.0,99,87,0.0
2026/03/04,02:00,24.6,0.0,99,56,0.0
2026/03/04,03:00,24.7,0.0,99,358,0.0
2026/03/04,04:00,23.8,2.0,98,225,0.0
2026/03/04,05:00,23.2,0.2,99,147,0.0
2026/03/04,06:00,23.2,0.2,99,164,0.0
2026/03/04,07:00,23.3,0.4,99,285,0.0
2026/03/04,08:00,23.4,0.6,99,126,0.0
2026/03/04,09:00,23.9,0.0,99,19,0.0
2026/03/04,10:00,24.9,4.8,98,292,0.0
2026/03/04,11:00,24.9,3.6,98,284,0.0
2026/03/04,12:00,26.3,0.0,95,142,0.0
2026/03/04,13:00,28.7,0.0,88,225,0.0
2026/03/04,14:00,32.1,0.0,77,349,0.0
2026/03/04,15:00,32.5,0.0,71,351,0.0
2026/03/04,16:00,32.7,0.0,73,42,0.0
