Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : MALINOWSKY
Departamento :,MADRE DE DIOS,Provincia :,TAMBOPATA,Distrito :,INAMBARI
Latitud :,12°56'2.8'',Longitud :,69°31'3'',Altitud :,220 msnm.
Tipo :,EMA - Meteorológica,Código :,47E8336C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/05/01,00:00,23.9,0.0,97,188,0.0
2025/05/01,01:00,23.8,0.0,97,187,0.0
2025/05/01,02:00,23.7,0.0,98,187,0.0
2025/05/01,03:00,23.6,0.0,98,187,0.0
2025/05/01,04:00,23.5,0.0,98,187,0.0
2025/05/01,05:00,23.4,0.0,98,187,0.0
2025/05/01,06:00,23.4,0.0,98,187,0.0
2025/05/01,07:00,23.2,0.0,98,187,0.0
2025/05/01,08:00,23.0,0.0,98,316,0.1
2025/05/01,09:00,23.8,0.0,96,220,0.3
2025/05/01,10:00,26.6,0.0,84,243,0.1
2025/05/01,11:00,29.7,0.0,73,230,0.1
2025/05/01,12:00,30.0,0.0,70,168,0.3
2025/05/01,13:00,29.9,0.0,71,224,0.1
2025/05/01,14:00,29.8,0.0,77,118,0.0
2025/05/01,15:00,30.7,0.0,70,30,0.1
2025/05/01,16:00,30.2,0.0,79,73,0.1
2025/05/01,17:00,29.8,0.0,80,40,0.0
2025/05/01,18:00,28.1,0.0,88,37,0.0
2025/05/01,19:00,26.3,0.0,92,38,0.0
2025/05/01,20:00,25.3,0.0,97,37,1.8
2025/05/01,21:00,24.8,0.0,97,308,0.0
2025/05/01,22:00,24.4,0.0,98,360,0.0
2025/05/01,23:00,24.0,0.0,98,256,0.0
2025/05/02,00:00,23.9,0.0,98,358,0.0
2025/05/02,01:00,23.5,0.0,98,340,0.0
2025/05/02,02:00,23.2,0.0,98,342,5.1
2025/05/02,03:00,23.0,0.0,98,341,5.1
2025/05/02,04:00,23.0,0.0,98,342,4.9
2025/05/02,05:00,23.0,0.0,98,342,4.9
2025/05/02,06:00,22.8,0.0,98,342,4.3
2025/05/02,07:00,22.7,0.0,98,339,3.2
2025/05/02,08:00,22.8,0.0,99,342,3.4
2025/05/02,09:00,23.5,0.0,98,226,5.2
2025/05/02,10:00,26.5,0.0,87,214,0.1
2025/05/02,11:00,29.5,0.0,80,209,0.5
2025/05/02,12:00,29.5,0.0,79,220,0.4
2025/05/02,13:00,31.1,0.0,71,198,0.1
2025/05/02,14:00,31.3,0.0,72,236,0.2
2025/05/02,15:00,31.6,0.0,71,225,0.1
2025/05/02,16:00,31.6,0.0,74,63,0.1
2025/05/02,17:00,29.9,0.0,82,49,0.0
2025/05/02,18:00,27.8,0.0,89,287,0.0
2025/05/02,19:00,26.7,0.0,94,287,0.0
2025/05/02,20:00,25.9,0.0,97,287,0.0
2025/05/02,21:00,25.6,0.0,98,287,0.0
2025/05/02,22:00,25.2,0.0,98,1,0.0
2025/05/02,23:00,24.9,0.0,98,2,0.0
2025/05/03,00:00,24.8,0.0,98,295,0.0
2025/05/03,01:00,25.0,0.0,98,24,0.3
2025/05/03,02:00,25.1,0.0,98,337,0.0
2025/05/03,03:00,25.1,0.0,98,344,8.1
2025/05/03,04:00,24.9,0.0,98,354,3.6
2025/05/03,05:00,24.7,1.0,98,342,0.2
2025/05/03,06:00,24.0,0.4,98,103,0.3
2025/05/03,07:00,23.8,9.0,99,84,0.8
2025/05/03,08:00,23.2,2.0,98,85,2.0
2025/05/03,09:00,23.0,1.0,99,257,0.0
2025/05/03,10:00,23.6,0.0,99,119,0.0
2025/05/03,11:00,27.2,0.0,92,292,2.2
2025/05/03,12:00,30.0,0.0,82,276,0.2
2025/05/03,13:00,30.0,0.0,82,221,0.2
2025/05/03,14:00,29.6,0.0,85,319,0.1
2025/05/03,15:00,28.0,0.0,91,98,0.1
2025/05/03,16:00,28.0,0.0,88,57,0.1
2025/05/03,17:00,28.0,0.0,89,51,0.2
2025/05/03,18:00,27.0,0.0,93,106,0.0
2025/05/03,19:00,25.7,0.0,96,2,0.0
2025/05/03,20:00,25.2,0.0,97,2,0.0
2025/05/03,21:00,24.9,0.0,98,45,0.3
2025/05/03,22:00,24.6,0.0,98,29,0.1
2025/05/03,23:00,24.4,0.0,98,321,0.0
2025/05/04,00:00,24.3,0.0,98,25,0.0
2025/05/04,01:00,24.1,0.0,98,47,0.0
2025/05/04,02:00,24.1,0.0,98,58,0.0
2025/05/04,03:00,24.1,0.0,98,216,0.0
2025/05/04,04:00,24.0,0.0,97,281,0.0
2025/05/04,05:00,23.8,0.0,98,265,0.0
2025/05/04,06:00,23.8,0.0,98,208,0.0
2025/05/04,07:00,23.5,0.0,98,10,0.0
2025/05/04,08:00,23.5,0.0,98,91,0.4
2025/05/04,09:00,24.3,0.0,97,175,0.0
2025/05/04,10:00,25.2,0.0,93,275,0.1
2025/05/04,11:00,26.1,0.0,90,188,0.2
2025/05/04,12:00,27.4,0.0,85,222,0.4
2025/05/04,13:00,29.5,0.0,82,62,0.4
2025/05/04,14:00,30.3,0.0,77,323,0.1
2025/05/04,15:00,31.7,0.0,73,297,0.4
2025/05/04,16:00,31.4,0.0,75,98,0.3
2025/05/04,17:00,28.7,0.0,82,66,0.3
2025/05/04,18:00,27.2,0.0,87,55,0.0
2025/05/04,19:00,25.9,0.0,92,56,0.1
2025/05/04,20:00,25.0,0.0,96,55,0.0
2025/05/04,21:00,24.7,0.0,98,55,0.1
2025/05/04,22:00,24.5,0.0,98,320,0.0
2025/05/04,23:00,24.3,0.0,98,321,0.0
2025/05/05,00:00,24.0,0.0,98,1,0.0
2025/05/05,01:00,23.7,0.0,98,1,0.0
2025/05/05,02:00,23.6,0.0,98,338,0.0
2025/05/05,03:00,23.4,0.0,98,27,0.0
2025/05/05,04:00,23.6,0.0,98,7,0.0
2025/05/05,05:00,23.5,0.0,98,7,0.0
2025/05/05,06:00,23.4,0.0,98,7,0.0
