Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : MALINOWSKY
Departamento :,MADRE DE DIOS,Provincia :,TAMBOPATA,Distrito :,INAMBARI
Latitud :,12°56'2.8'',Longitud :,69°31'3'',Altitud :,220 msnm.
Tipo :,EMA - Meteorológica,Código :,47E8336C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/07/01,00:00,15.7,0.0,95,173,0.0
2024/07/01,01:00,15.9,0.0,95,357,0.0
2024/07/01,02:00,16.0,0.0,95,24,0.0
2024/07/01,03:00,16.0,0.0,96,14,0.0
2024/07/01,04:00,16.1,0.0,96,194,0.0
2024/07/01,05:00,16.2,0.0,96,14,0.0
2024/07/01,06:00,16.4,0.0,96,43,0.0
2024/07/01,07:00,16.4,0.0,96,160,0.0
2024/07/01,08:00,16.5,0.0,96,259,0.0
2024/07/01,09:00,16.7,0.0,96,127,0.0
2024/07/01,10:00,17.4,0.0,95,112,0.1
2024/07/01,11:00,18.3,0.0,94,94,0.0
2024/07/01,12:00,19.3,0.0,92,211,0.0
2024/07/01,13:00,20.0,0.0,90,37,0.1
2024/07/01,14:00,19.8,0.0,88,95,0.1
2024/07/01,15:00,20.6,0.0,86,222,0.0
2024/07/01,16:00,21.2,0.0,84,177,0.0
2024/07/01,17:00,21.0,0.0,84,355,0.0
2024/07/01,18:00,20.1,0.0,86,351,0.0
2024/07/01,19:00,19.4,0.0,88,326,0.0
2024/07/01,20:00,19.0,0.0,90,352,0.0
2024/07/01,21:00,18.8,0.0,91,352,0.0
2024/07/01,22:00,18.7,0.0,92,352,0.0
2024/07/01,23:00,18.6,0.0,92,352,0.0
2024/07/02,00:00,18.5,0.0,93,348,0.0
2024/07/02,01:00,18.5,0.0,93,20,0.0
2024/07/02,02:00,18.4,0.0,94,20,0.0
2024/07/02,03:00,18.4,0.0,94,18,0.0
2024/07/02,04:00,18.2,0.0,94,40,0.0
2024/07/02,05:00,18.1,0.0,95,40,0.0
2024/07/02,06:00,18.1,0.0,95,5,0.0
2024/07/02,07:00,18.1,0.0,95,43,0.0
2024/07/02,08:00,17.9,0.0,95,33,0.0
2024/07/02,09:00,18.7,0.0,96,201,0.0
2024/07/02,10:00,21.6,0.0,95,178,0.0
2024/07/02,11:00,24.7,0.0,93,155,0.0
2024/07/02,12:00,26.4,0.0,89,136,0.0
2024/07/02,13:00,27.9,0.0,84,204,0.0
2024/07/02,14:00,28.7,0.0,79,196,0.0
2024/07/02,15:00,29.2,0.0,75,295,0.1
2024/07/02,16:00,29.4,0.0,73,185,0.0
2024/07/02,17:00,27.3,0.0,77,90,0.0
2024/07/02,18:00,25.8,0.0,82,357,0.0
2024/07/02,19:00,24.0,0.0,86,357,0.0
2024/07/02,20:00,23.0,0.0,88,356,0.0
2024/07/02,21:00,22.4,0.0,90,353,0.0
2024/07/02,22:00,21.9,0.0,91,334,0.0
2024/07/02,23:00,21.4,0.0,92,333,0.0
2024/07/03,00:00,20.9,0.0,93,333,0.0
2024/07/03,01:00,20.5,0.0,93,333,0.0
2024/07/03,02:00,20.2,0.0,94,333,0.0
2024/07/03,03:00,20.1,0.0,94,334,0.0
2024/07/03,04:00,20.4,0.0,95,341,0.0
2024/07/03,05:00,20.4,0.0,95,305,0.0
2024/07/03,06:00,20.0,0.0,95,308,0.0
2024/07/03,07:00,19.8,0.0,96,308,0.0
2024/07/03,08:00,20.0,0.0,96,14,0.0
2024/07/03,09:00,20.5,0.0,96,327,0.0
2024/07/03,10:00,21.5,0.0,96,224,0.1
2024/07/03,11:00,23.0,0.0,96,183,0.1
2024/07/03,12:00,26.5,0.0,95,206,0.0
2024/07/03,13:00,28.5,0.0,93,86,0.0
2024/07/03,14:00,29.6,0.0,88,177,0.0
2024/07/03,15:00,30.0,0.0,82,297,0.0
2024/07/03,16:00,29.7,0.0,77,227,0.0
2024/07/03,17:00,27.3,0.0,80,271,0.0
2024/07/03,18:00,26.0,0.0,84,286,0.0
2024/07/03,19:00,25.0,0.0,87,269,0.0
2024/07/03,20:00,24.1,0.0,89,279,0.0
2024/07/03,21:00,23.3,0.0,90,279,0.0
2024/07/03,22:00,22.7,0.0,91,279,0.0
2024/07/03,23:00,22.3,0.0,92,304,0.0
2024/07/04,00:00,21.9,0.0,93,310,0.0
2024/07/04,01:00,21.4,0.0,94,328,0.0
2024/07/04,02:00,21.1,0.0,94,331,0.0
2024/07/04,03:00,20.8,0.0,94,341,0.0
2024/07/04,04:00,20.6,0.0,95,341,0.0
2024/07/04,05:00,20.3,0.0,95,341,0.0
2024/07/04,06:00,20.2,0.0,95,341,0.0
2024/07/04,07:00,20.2,0.0,96,341,0.0
2024/07/04,08:00,20.4,0.0,96,48,0.0
2024/07/04,09:00,21.8,0.0,96,262,0.0
2024/07/04,10:00,23.3,0.0,96,224,0.0
2024/07/04,11:00,25.9,0.0,95,244,0.0
2024/07/04,12:00,27.5,0.0,93,208,0.0
2024/07/04,13:00,29.5,0.0,90,145,0.0
2024/07/04,14:00,30.8,0.0,85,265,0.0
2024/07/04,15:00,31.1,0.0,79,278,0.0
2024/07/04,16:00,29.9,0.0,77,281,0.0
2024/07/04,17:00,28.1,0.0,80,137,0.0
2024/07/04,18:00,26.7,0.0,83,6,0.0
2024/07/04,19:00,25.7,0.0,87,12,0.0
2024/07/04,20:00,24.7,0.0,89,12,0.0
2024/07/04,21:00,24.2,0.0,90,13,0.0
2024/07/04,22:00,23.7,0.0,92,12,0.0
2024/07/04,23:00,23.2,0.0,92,12,0.0
2024/07/05,00:00,22.8,0.0,93,9,0.0
2024/07/05,01:00,22.7,0.0,94,321,0.0
2024/07/05,02:00,22.7,0.0,94,319,0.0
2024/07/05,03:00,22.3,0.0,94,340,0.0
2024/07/05,04:00,22.1,0.0,95,340,0.0
2024/07/05,05:00,22.1,0.0,95,32,0.0
2024/07/05,06:00,22.0,0.0,95,357,0.0
2024/07/05,07:00,21.7,0.0,96,38,0.0
2024/07/05,08:00,21.8,0.0,96,300,0.0
2024/07/05,09:00,22.9,0.0,96,214,0.0
2024/07/05,10:00,24.7,0.0,96,295,0.1
2024/07/05,11:00,27.4,0.0,94,290,0.0
2024/07/05,12:00,30.2,0.0,91,230,0.0
2024/07/05,13:00,30.0,0.0,87,188,0.0
2024/07/05,14:00,30.4,0.0,83,221,0.0
2024/07/05,15:00,30.6,0.0,80,227,0.0
2024/07/05,16:00,30.0,0.0,77,194,0.0
2024/07/05,17:00,28.3,0.0,80,155,0.0
2024/07/05,18:00,27.0,0.0,82,179,0.0
2024/07/05,19:00,25.6,0.0,85,341,0.0
2024/07/05,20:00,24.4,0.0,88,325,0.0
2024/07/05,21:00,23.9,0.0,90,327,0.0
2024/07/05,22:00,23.5,0.0,91,328,0.0
2024/07/05,23:00,23.2,0.0,92,337,0.0
2024/07/06,00:00,22.7,0.0,93,342,0.0
2024/07/06,01:00,22.6,0.0,93,340,0.0
2024/07/06,02:00,22.2,0.0,94,340,0.0
2024/07/06,03:00,22.0,0.0,94,340,0.0
2024/07/06,04:00,21.9,0.0,95,345,0.0
2024/07/06,05:00,21.8,0.0,95,348,0.0
2024/07/06,06:00,21.6,0.0,95,353,0.0
2024/07/06,07:00,21.5,0.0,96,351,0.0
2024/07/06,08:00,21.5,0.0,96,305,0.0
2024/07/06,09:00,22.7,0.0,96,245,0.0
2024/07/06,10:00,25.3,0.0,95,218,0.0
2024/07/06,11:00,27.4,0.0,93,150,0.0
2024/07/06,12:00,29.0,0.0,89,55,0.0
2024/07/06,13:00,30.3,0.0,84,182,0.0
2024/07/06,14:00,30.9,0.0,76,175,0.0
2024/07/06,15:00,31.4,0.0,71,198,0.0
2024/07/06,16:00,31.0,0.0,69,63,0.0
2024/07/06,17:00,28.5,0.0,74,47,0.0
2024/07/06,18:00,26.7,0.0,80,56,0.0
2024/07/06,19:00,25.2,0.0,85,58,0.0
2024/07/06,20:00,24.2,0.0,87,79,0.0
2024/07/06,21:00,23.6,0.0,89,172,0.0
2024/07/06,22:00,23.2,0.0,90,167,0.0
2024/07/06,23:00,22.5,0.0,91,140,0.0
2024/07/07,00:00,22.1,0.0,91,356,0.0
2024/07/07,01:00,21.9,0.0,92,14,0.0
2024/07/07,02:00,21.5,0.0,93,7,0.0
2024/07/07,03:00,21.7,0.0,93,62,0.0
2024/07/07,04:00,21.8,0.0,94,5,0.0
2024/07/07,05:00,21.8,0.0,94,340,0.0
2024/07/07,06:00,21.5,0.0,94,347,0.0
2024/07/07,07:00,21.1,0.0,94,319,0.0
2024/07/07,08:00,21.2,0.0,94,71,0.0
2024/07/07,09:00,21.6,0.0,94,344,0.0
2024/07/07,10:00,22.0,0.0,94,105,0.0
2024/07/07,11:00,22.6,0.0,93,158,0.0
2024/07/07,12:00,23.6,0.0,92,360,0.0
2024/07/07,13:00,24.4,0.0,90,262,0.0
2024/07/07,14:00,25.1,0.0,88,200,0.0
2024/07/07,15:00,26.2,0.0,86,179,0.0
2024/07/07,16:00,26.1,0.0,85,218,0.0
2024/07/07,17:00,26.2,0.0,86,1,0.0
2024/07/07,18:00,25.5,0.0,87,206,0.0
2024/07/07,19:00,24.6,0.0,88,204,0.0
2024/07/07,20:00,23.9,0.0,90,203,0.0
2024/07/07,21:00,23.6,0.0,91,49,0.0
2024/07/07,22:00,23.4,0.0,92,10,0.0
2024/07/07,23:00,23.3,0.0,93,276,0.0
2024/07/08,00:00,23.3,0.0,94,281,0.0
2024/07/08,01:00,23.1,0.0,94,63,0.1
2024/07/08,02:00,23.1,3.6,94,61,0.0
2024/07/08,03:00,22.3,0.8,95,58,0.1
2024/07/08,04:00,21.5,3.2,95,81,0.1
2024/07/08,05:00,21.0,0.8,95,120,0.0
2024/07/08,06:00,20.6,0.0,96,68,0.2
2024/07/08,07:00,19.9,2.8,96,108,0.0
2024/07/08,08:00,19.1,1.0,96,186,0.0
2024/07/08,09:00,18.6,0.8,96,75,0.4
2024/07/08,10:00,17.8,0.2,96,36,0.0
2024/07/08,11:00,16.9,0.0,96,89,0.0
2024/07/08,12:00,16.5,0.2,96,126,0.0
2024/07/08,13:00,16.4,6.8,96,145,0.0
2024/07/08,14:00,16.5,0.4,96,154,0.0
2024/07/08,15:00,16.5,0.6,96,177,0.0
2024/07/08,16:00,16.7,0.0,96,77,0.0
2024/07/08,17:00,16.9,0.0,96,138,0.0
2024/07/08,18:00,16.7,0.0,96,146,0.0
2024/07/08,19:00,16.2,0.0,96,168,0.0
2024/07/08,20:00,15.9,0.0,95,139,0.0
2024/07/08,21:00,15.7,0.0,95,179,0.0
2024/07/08,22:00,15.6,0.0,95,186,0.0
2024/07/08,23:00,15.6,0.0,95,179,0.0
2024/07/09,00:00,15.5,0.4,95,157,0.0
2024/07/09,01:00,15.2,2.4,95,273,0.0
2024/07/09,02:00,15.0,0.4,95,241,0.0
2024/07/09,03:00,15.0,0.4,96,147,0.0
2024/07/09,04:00,14.9,0.4,96,144,0.0
2024/07/09,05:00,14.8,2.2,96,47,0.0
2024/07/09,06:00,14.6,0.8,96,92,0.0
2024/07/09,07:00,13.9,2.0,96,133,0.1
2024/07/09,08:00,13.0,1.0,96,61,0.1
2024/07/09,09:00,13.0,2.0,96,95,0.0
2024/07/09,10:00,13.3,0.4,96,183,0.0
2024/07/09,11:00,13.8,0.2,96,178,0.0
2024/07/09,12:00,14.2,0.2,96,72,0.0
2024/07/09,13:00,14.5,0.4,96,87,0.0
2024/07/09,14:00,14.7,0.2,96,201,0.0
2024/07/09,15:00,14.8,0.6,96,221,0.0
2024/07/09,16:00,14.9,0.4,96,186,0.0
2024/07/09,17:00,14.9,1.0,96,225,0.0
2024/07/09,18:00,14.9,0.8,97,213,0.0
2024/07/09,19:00,14.9,0.2,97,189,0.0
2024/07/09,20:00,14.9,0.0,97,354,0.0
2024/07/09,21:00,14.7,0.0,97,131,0.0
2024/07/09,22:00,14.8,0.0,97,207,0.0
2024/07/09,23:00,14.8,0.0,97,146,0.0
2024/07/10,00:00,14.9,0.0,97,160,0.0
2024/07/10,01:00,14.8,0.0,97,172,0.0
2024/07/10,02:00,14.8,0.0,97,165,0.0
2024/07/10,03:00,14.8,0.0,97,137,0.0
2024/07/10,04:00,14.5,0.0,97,47,0.0
2024/07/10,05:00,14.4,0.2,97,164,0.0
2024/07/10,06:00,14.3,0.6,97,187,0.0
2024/07/10,07:00,14.3,0.6,97,286,0.0
2024/07/10,08:00,14.3,0.2,97,227,0.0
2024/07/10,09:00,14.2,0.0,97,184,0.0
2024/07/10,10:00,14.1,0.0,97,145,0.0
2024/07/10,11:00,14.0,0.4,96,90,0.0
2024/07/10,12:00,14.1,0.0,96,100,0.0
2024/07/10,13:00,14.0,0.2,96,152,0.0
2024/07/10,14:00,14.0,0.0,95,196,0.0
2024/07/10,15:00,14.1,0.0,95,144,0.0
2024/07/10,16:00,14.5,0.0,95,171,0.0
2024/07/10,17:00,14.5,0.0,94,163,0.0
2024/07/10,18:00,14.5,0.0,94,224,0.0
2024/07/10,19:00,14.5,0.0,94,201,0.0
2024/07/10,20:00,14.3,0.0,94,246,0.0
