Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : MALINOWSKY
Departamento :,MADRE DE DIOS,Provincia :,TAMBOPATA,Distrito :,INAMBARI
Latitud :,12°56'2.8'',Longitud :,69°31'3'',Altitud :,220 msnm.
Tipo :,EMA - Meteorológica,Código :,47E8336C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/05/01,00:00,23.8,0.0,99,355,0.0
2022/05/01,01:00,23.5,0.0,99,352,0.0
2022/05/01,02:00,23.3,0.0,99,360,0.0
2022/05/01,03:00,22.9,0.0,99,15,0.0
2022/05/01,04:00,22.5,0.0,99,15,0.0
2022/05/01,05:00,22.3,0.0,99,24,0.0
2022/05/01,06:00,22.3,0.0,99,14,0.0
2022/05/01,07:00,22.4,0.0,100,5,0.0
2022/05/01,08:00,22.8,0.0,100,26,0.0
2022/05/01,09:00,23.9,0.0,98,193,0.0
2022/05/01,10:00,26.1,0.0,89,208,0.1
2022/05/01,11:00,28.8,0.0,82,100,0.3
2022/05/01,12:00,30.5,0.0,75,249,0.2
2022/05/01,13:00,32.4,0.0,67,199,0.0
2022/05/01,14:00,32.5,0.0,65,11,0.2
2022/05/01,15:00,33.3,0.0,61,353,0.2
2022/05/01,16:00,32.8,0.0,64,267,0.1
2022/05/01,17:00,29.6,0.0,78,341,0.1
2022/05/01,18:00,28.0,0.0,85,7,0.0
2022/05/01,19:00,26.7,0.0,92,57,0.0
2022/05/01,20:00,25.8,0.0,97,51,0.0
2022/05/01,21:00,25.2,0.0,98,28,0.0
2022/05/01,22:00,24.7,0.0,98,342,0.0
2022/05/01,23:00,24.3,0.0,99,342,0.0
2022/05/02,00:00,23.9,0.0,99,337,0.0
2022/05/02,01:00,23.6,0.0,99,317,0.0
2022/05/02,02:00,23.3,0.0,99,51,0.0
2022/05/02,03:00,22.9,0.0,99,9,0.0
2022/05/02,04:00,23.0,0.0,99,9,0.0
2022/05/02,05:00,22.9,0.0,99,1,0.0
2022/05/02,06:00,22.7,0.0,99,354,0.0
2022/05/02,07:00,22.6,0.0,99,54,0.1
2022/05/02,08:00,23.1,0.0,99,65,0.0
2022/05/02,09:00,24.3,0.0,96,224,0.0
2022/05/02,10:00,26.5,0.0,87,212,0.1
2022/05/02,11:00,28.9,0.0,82,213,0.1
2022/05/02,12:00,30.3,0.0,80,285,0.1
2022/05/02,13:00,31.2,0.0,79,45,0.3
2022/05/02,14:00,32.9,0.0,69,262,0.2
2022/05/02,15:00,32.8,0.0,72,19,0.0
2022/05/02,16:00,30.7,0.0,72,81,0.2
2022/05/02,17:00,29.4,0.0,81,73,0.2
2022/05/02,18:00,28.3,0.0,88,16,0.0
2022/05/02,19:00,27.0,0.0,94,49,0.0
2022/05/02,20:00,26.2,0.0,97,71,0.0
2022/05/02,21:00,25.6,0.0,98,42,0.0
2022/05/02,22:00,25.2,0.0,99,38,0.0
2022/05/02,23:00,24.9,0.0,99,37,0.0
2022/05/03,00:00,24.7,0.0,99,59,0.0
2022/05/03,01:00,24.6,0.0,99,41,0.0
2022/05/03,02:00,24.1,0.0,99,344,0.0
2022/05/03,03:00,23.8,0.0,99,304,0.0
2022/05/03,04:00,23.8,0.0,99,252,0.0
2022/05/03,05:00,23.8,0.0,99,250,0.0
2022/05/03,06:00,23.7,0.0,99,20,0.0
2022/05/03,07:00,23.8,0.0,99,346,0.0
2022/05/03,08:00,24.1,0.0,99,46,0.0
2022/05/03,09:00,24.9,0.0,96,270,0.1
2022/05/03,10:00,26.2,0.0,88,174,0.1
2022/05/03,11:00,27.6,0.0,86,200,0.6
2022/05/03,12:00,29.3,0.0,82,204,0.1
2022/05/03,13:00,29.6,0.0,82,203,0.5
2022/05/03,14:00,27.3,0.0,98,193,0.5
2022/05/03,15:00,28.0,0.0,93,19,0.1
2022/05/03,16:00,26.4,0.0,98,22,0.1
2022/05/03,17:00,26.2,0.0,99,42,0.0
2022/05/03,18:00,26.2,0.0,99,162,0.0
2022/05/03,19:00,25.7,0.0,99,159,0.1
2022/05/03,20:00,22.9,0.0,93,170,0.8
2022/05/03,21:00,20.2,0.0,92,158,0.7
2022/05/03,22:00,19.5,0.0,90,160,0.9
2022/05/03,23:00,19.2,0.0,87,173,0.5
2022/05/04,00:00,19.1,0.0,86,142,0.4
2022/05/04,01:00,18.9,0.0,86,157,0.2
2022/05/04,02:00,18.6,0.0,89,42,0.4
2022/05/04,03:00,17.9,0.2,94,339,0.1
2022/05/04,04:00,17.6,0.0,97,12,0.0
2022/05/04,05:00,17.6,0.2,97,348,0.0
2022/05/04,06:00,17.6,0.4,98,344,0.0
2022/05/04,07:00,17.4,0.0,98,11,0.0
2022/05/04,08:00,17.8,0.0,99,54,0.0
2022/05/04,09:00,18.6,0.0,96,21,0.0
2022/05/04,10:00,19.5,0.0,93,247,0.1
2022/05/04,11:00,20.3,0.0,84,172,0.1
2022/05/04,12:00,22.2,0.0,79,225,0.2
2022/05/04,13:00,22.5,0.0,80,180,0.0
2022/05/04,14:00,23.4,0.0,76,223,0.2
2022/05/04,15:00,25.3,0.0,72,206,0.1
2022/05/04,16:00,25.3,0.0,66,166,0.3
2022/05/04,17:00,23.2,0.0,79,81,0.0
2022/05/04,18:00,21.7,0.0,87,242,0.0
2022/05/04,19:00,20.9,0.0,92,209,0.0
2022/05/04,20:00,20.2,0.0,87,188,0.0
2022/05/04,21:00,19.4,0.0,91,23,0.0
2022/05/04,22:00,18.4,0.0,97,35,0.0
2022/05/04,23:00,18.2,0.0,97,7,0.0
2022/05/05,00:00,18.4,0.0,97,35,0.0
2022/05/05,01:00,18.6,0.0,97,12,0.0
2022/05/05,02:00,18.7,0.0,97,12,0.0
2022/05/05,03:00,18.9,0.0,98,12,0.0
2022/05/05,04:00,19.2,0.0,98,8,0.0
2022/05/05,05:00,19.1,0.0,99,25,0.0
2022/05/05,06:00,18.8,0.0,99,37,0.0
2022/05/05,07:00,18.6,0.0,99,20,0.0
2022/05/05,08:00,19.0,0.0,99,8,0.0
2022/05/05,09:00,20.3,0.0,91,20,0.1
2022/05/05,10:00,22.5,0.0,78,162,0.0
2022/05/05,11:00,26.4,0.0,68,217,0.3
2022/05/05,12:00,28.3,0.0,64,190,0.5
2022/05/05,13:00,29.8,0.0,60,219,0.4
2022/05/05,14:00,29.6,0.0,57,172,0.1
2022/05/05,15:00,30.2,0.0,53,34,0.3
2022/05/05,16:00,29.9,0.0,56,167,0.3
2022/05/05,17:00,26.7,0.0,70,56,0.1
2022/05/05,18:00,24.4,0.0,77,51,0.0
2022/05/05,19:00,22.9,0.0,89,49,0.0
2022/05/05,20:00,21.7,0.0,95,38,0.0
2022/05/05,21:00,20.9,0.0,97,36,0.0
2022/05/05,22:00,20.3,0.0,98,37,0.0
2022/05/05,23:00,19.7,0.0,98,292,0.0
2022/05/06,00:00,19.4,0.0,99,357,0.0
2022/05/06,01:00,19.0,0.0,99,18,0.0
2022/05/06,02:00,18.7,0.0,99,9,0.0
2022/05/06,03:00,18.5,0.0,99,5,0.0
2022/05/06,04:00,18.1,0.0,99,357,0.0
2022/05/06,05:00,17.9,0.0,99,58,0.0
2022/05/06,06:00,17.7,0.0,99,359,0.0
2022/05/06,07:00,17.5,0.0,99,354,0.0
2022/05/06,08:00,17.8,0.0,99,351,0.0
2022/05/06,09:00,19.4,0.0,99,350,0.0
2022/05/06,10:00,22.7,0.0,86,16,0.0
2022/05/06,11:00,26.2,0.0,71,185,0.0
2022/05/06,12:00,28.9,0.0,60,215,0.3
2022/05/06,13:00,30.7,0.0,56,140,0.1
2022/05/06,14:00,31.1,0.0,54,161,0.1
2022/05/06,15:00,30.8,0.0,52,181,0.2
2022/05/06,16:00,30.8,0.0,56,84,0.2
2022/05/06,17:00,27.4,0.0,71,53,0.4
2022/05/06,18:00,25.5,0.0,78,18,0.0
2022/05/06,19:00,23.9,0.0,87,51,0.0
2022/05/06,20:00,22.9,0.0,95,44,0.0
2022/05/06,21:00,22.2,0.0,97,32,0.0
2022/05/06,22:00,21.7,0.0,98,25,0.0
2022/05/06,23:00,21.1,0.0,98,25,0.0
2022/05/07,00:00,21.3,0.0,99,286,0.0
2022/05/07,01:00,21.6,0.0,98,34,0.0
2022/05/07,02:00,21.4,0.0,98,327,0.0
2022/05/07,03:00,20.8,0.0,99,14,0.1
2022/05/07,04:00,20.4,0.0,99,2,0.0
2022/05/07,05:00,19.9,0.0,99,360,0.0
2022/05/07,06:00,19.6,0.0,99,1,0.0
2022/05/07,07:00,19.4,0.0,99,346,0.0
2022/05/07,08:00,19.4,0.0,99,42,0.0
2022/05/07,09:00,20.7,0.0,99,220,0.0
2022/05/07,10:00,23.6,0.0,82,68,0.2
2022/05/07,11:00,27.9,0.0,66,128,0.2
2022/05/07,12:00,30.1,0.0,60,179,0.2
2022/05/07,13:00,31.4,0.0,58,210,0.3
2022/05/07,14:00,30.3,0.0,62,100,0.0
2022/05/07,15:00,29.4,0.0,69,146,0.0
2022/05/07,16:00,29.4,0.0,74,350,0.0
2022/05/07,17:00,28.2,0.0,82,121,0.0
2022/05/07,18:00,27.0,0.0,89,121,0.0
2022/05/07,19:00,25.6,0.0,93,115,0.0
2022/05/07,20:00,24.3,0.0,96,327,0.0
2022/05/07,21:00,23.5,0.0,98,359,0.0
2022/05/07,22:00,22.9,0.0,99,6,0.0
2022/05/07,23:00,22.4,0.0,99,6,0.0
2022/05/08,00:00,21.9,0.0,99,6,0.0
2022/05/08,01:00,21.5,0.0,99,6,0.0
2022/05/08,02:00,21.2,0.0,99,311,0.0
2022/05/08,03:00,20.9,0.0,99,344,0.0
