Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2017-09-01,1.000,1.080,1.060,1.040
2017-09-02,1.180,1.150,1.100,1.050
2017-09-03,1.030,1.000,0.980,0.960
2017-09-04,0.940,0.920,0.900,0.880
2017-09-05,0.850,0.830,0.800,0.780
2017-09-06,0.750,0.720,0.700,0.680
2017-09-07,0.670,0.660,0.650,0.640
2017-09-08,0.620,0.610,0.600,0.790
2017-09-09,1.500,1.450,1.400,1.350
2017-09-10,1.300,1.250,1.200,1.150
2017-09-11,1.100,1.070,1.050,1.030
2017-09-12,1.180,1.150,1.120,1.080
2017-09-13,1.050,1.030,1.000,0.970
2017-09-14,0.950,0.930,0.900,0.880
2017-09-15,1.000,0.970,0.930,0.900
2017-09-16,1.100,1.050,1.000,0.970
2017-09-17,1.150,1.200,1.350,1.250
2017-09-18,1.150,1.080,1.050,1.020
2017-09-19,1.000,0.970,0.950,0.930
2017-09-20,1.100,1.050,1.000,0.950
2017-09-21,0.900,0.880,0.860,0.840
2017-09-22,0.810,0.780,0.750,0.730
2017-09-23,0.980,1.150,1.200,1.350
2017-09-24,1.280,1.200,1.150,1.050
2017-09-25,1.350,1.300,1.250,1.200
2017-09-26,1.150,1.130,1.100,1.070
2017-09-27,1.300,1.250,1.150,1.100
2017-09-28,1.450,1.350,1.300,1.250
2017-09-29,1.150,1.050,1.000,0.950
2017-09-30,0.900,0.880,0.860,0.840
