Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2025-11-01,1.690,1.400,1.280,1.190
2025-11-02,1.180,1.140,1.060,1.390
2025-11-03,1.060,1.050,1.000,0.980
2025-11-04,0.970,0.950,0.920,1.740
2025-11-05,1.030,0.970,0.960,0.840
2025-11-06,0.850,0.830,0.830,0.820
2025-11-07,0.890,0.870,0.820,0.830
2025-11-08,0.790,0.790,0.770,0.890
2025-11-09,1.450,1.320,1.160,1.100
2025-11-10,1.410,1.440,1.290,1.190
2025-11-11,0.790,0.980,0.950,0.940
2025-11-12,0.980,1.010,1.020,1.000
2025-11-13,0.980,0.940,0.910,0.930
2025-11-14,0.980,1.120,1.070,0.940
2025-11-15,0.980,1.270,1.650,1.440
2025-11-16,0.980,0.970,0.940,0.920
2025-11-17,0.850,0.780,0.790,0.810
2025-11-18,1.220,1.150,1.070,1.000
2025-11-19,1.370,1.230,1.170,1.080
2025-11-20,1.020,1.600,1.570,1.290
2025-11-21,1.050,1.010,1.780,1.420
2025-11-22,1.030,0.970,0.960,0.940
2025-11-23,0.920,0.870,0.890,0.900
2025-11-24,0.890,0.970,0.940,0.890
2025-11-25,0.790,0.890,0.810,0.790
2025-11-26,0.890,1.000,1.000,1.170
2025-11-27,1.080,0.970,1.030,1.010
2025-11-28,0.860,0.830,0.830,1.000
2025-11-29,0.830,0.830,0.850,0.920
2025-11-30,1.240,0.920,0.950,1.080
