Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2022-01-01,1.580,1.500,1.440,1.380
2022-01-02,1.240,1.200,1.170,1.150
2022-01-03,1.050,1.030,1.000,0.970
2022-01-04,1.200,1.150,1.100,1.050
2022-01-05,1.850,1.650,1.500,1.400
2022-01-06,1.250,1.200,1.150,1.100
2022-01-07,1.450,1.350,1.300,1.250
2022-01-08,1.550,1.470,1.440,1.380
2022-01-09,2.850,2.500,2.200,1.800
2022-01-10,2.100,1.800,1.650,1.450
2022-01-11,1.800,1.600,1.550,1.500
2022-01-12,2.000,1.850,1.600,1.470
2022-01-13,1.250,1.200,1.150,1.100
2022-01-14,1.300,1.270,1.230,1.180
2022-01-15,1.550,1.450,1.400,1.350
2022-01-16,1.200,1.150,1.100,1.050
2022-01-17,1.800,1.550,1.500,1.450
2022-01-18,1.250,1.200,1.150,1.100
2022-01-19,1.660,1.800,1.600,1.480
2022-01-20,1.200,1.150,1.100,1.250
2022-01-21,1.550,1.400,1.350,1.300
2022-01-22,1.600,1.500,1.450,1.400
2022-01-23,1.250,1.200,1.150,1.100
2022-01-24,3.000,2.800,2.500,2.200
2022-01-25,2.950,2.700,2.550,2.350
2022-01-26,2.550,2.300,2.150,2.000
2022-01-27,1.600,1.400,1.300,1.250
2022-01-28,1.750,1.550,1.400,1.350
2022-01-29,1.800,1.650,1.450,1.200
2022-01-30,4.800,4.000,2.500,1.850
2022-01-31,1.650,2.800,2.350,2.000
