Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2020-12-01,1.100,1.070,1.050,1.000
2020-12-02,2.150,2.000,1.800,1.700
2020-12-03,1.650,1.600,1.550,1.450
2020-12-04,1.750,1.680,1.600,1.500
2020-12-05,2.000,2.800,2.200,2.150
2020-12-06,1.800,1.700,1.600,1.550
2020-12-07,2.500,2.150,1.800,1.600
2020-12-08,1.950,1.750,1.650,1.500
2020-12-09,1.350,1.250,1.200,1.150
2020-12-10,1.150,1.350,1.250,1.200
2020-12-11,2.800,3.500,2.600,2.400
2020-12-12,2.000,1.800,1.700,1.600
2020-12-13,1.650,1.750,1.500,1.400
2020-12-14,1.600,1.550,1.450,1.350
2020-12-15,1.550,1.350,1.200,1.150
2020-12-16,1.850,1.660,1.400,1.300
2020-12-17,1.900,1.700,1.500,1.640
2020-12-18,1.450,1.300,1.250,1.200
2020-12-19,1.550,1.450,1.400,1.350
2020-12-20,1.200,1.150,1.100,1.050
2020-12-21,1.800,1.600,1.400,1.350
2020-12-22,1.950,1.750,1.550,1.400
2020-12-23,2.500,3.000,3.100,2.800
2020-12-24,2.100,2.000,1.800,1.600
2020-12-25,0.000,1.250,1.200,1.150
2020-12-26,1.450,1.300,1.250,1.200
2020-12-27,2.800,4.500,5.200,2.500
2020-12-28,1.800,1.650,1.450,1.300
2020-12-29,1.180,1.150,1.130,1.100
2020-12-30,1.950,2.100,2.500,2.200
2020-12-31,1.600,1.450,1.350,1.200
