Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2023-02-01,2.000,1.850,1.600,1.550
2023-02-02,2.100,1.950,1.750,1.600
2023-02-03,1.450,1.350,1.300,1.250
2023-02-04,1.650,1.500,1.450,1.400
2023-02-05,1.280,1.200,1.150,1.300
2023-02-06,2.900,2.550,2.000,1.750
2023-02-07,1.450,1.400,1.350,1.300
2023-02-08,1.250,1.200,1.150,1.100
2023-02-09,1.500,1.600,1.750,1.550
2023-02-10,2.900,2.650,2.550,2.350
2023-02-11,1.800,1.600,1.500,1.450
2023-02-12,1.750,1.550,1.470,1.400
2023-02-13,1.570,1.480,1.350,1.300
2023-02-14,1.650,1.500,1.450,1.400
2023-02-15,1.900,1.750,1.650,1.600
2023-02-16,1.450,1.350,1.300,1.480
2023-02-17,1.580,1.440,1.380,1.300
2023-02-18,1.750,1.550,1.450,1.400
2023-02-19,2.500,2.800,2.550,2.350
2023-02-20,1.800,1.600,1.550,1.450
2023-02-21,1.200,1.150,1.100,1.050
2023-02-22,1.080,1.050,1.000,0.950
2023-02-23,0.900,1.150,1.070,1.040
2023-02-24,1.150,1.100,1.200,1.140
2023-02-25,1.450,1.400,1.350,1.300
2023-02-26,1.550,1.380,1.260,1.150
2023-02-27,1.400,1.350,1.300,1.500
2023-02-28,1.660,1.480,1.250,1.200
