Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2017-04-01,1.350,1.300,1.250,1.200
2017-04-02,1.280,1.250,1.230,1.170
2017-04-03,1.380,1.350,1.270,1.230
2017-04-04,1.500,1.450,1.400,1.370
2017-04-05,1.350,1.300,1.250,1.200
2017-04-06,1.450,1.360,1.240,1.180
2017-04-07,1.300,1.270,1.250,1.150
2017-04-08,1.500,1.440,1.380,1.270
2017-04-09,1.450,1.400,1.350,1.300
2017-04-10,1.600,1.550,1.500,1.450
2017-04-11,1.850,3.800,2.600,2.000
2017-04-12,2.300,2.000,1.700,1.500
2017-04-13,1.380,1.300,1.260,1.150
2017-04-14,1.250,1.200,1.170,1.140
2017-04-15,1.200,1.180,1.150,1.120
2017-04-16,1.100,1.050,1.030,1.000
2017-04-17,1.180,1.150,1.130,1.080
2017-04-18,1.350,1.200,1.150,1.100
2017-04-19,1.180,1.130,1.100,1.050
2017-04-20,1.030,1.000,0.980,0.950
2017-04-21,1.080,1.050,1.030,1.000
2017-04-22,1.200,1.125,1.100,1.050
2017-04-23,1.600,1.450,1.400,1.350
2017-04-24,1.300,1.270,1.240,1.200
2017-04-25,1.250,1.200,1.150,1.100
2017-04-26,1.180,1.300,1.450,1.200
2017-04-27,1.280,0.000,1.200,1.150
2017-04-28,1.500,2.500,3.000,2.300
2017-04-29,1.600,1.550,1.500,1.450
2017-04-30,1.300,1.230,1.150,1.100
