Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2025-09-01,0.380,0.300,0.290,0.290
2025-09-02,0.330,0.340,0.480,0.300
2025-09-03,0.500,0.450,0.440,0.300
2025-09-04,0.300,0.350,0.310,0.310
2025-09-05,0.310,0.280,0.270,0.270
2025-09-06,0.950,0.900,0.850,0.700
2025-09-07,0.490,0.480,0.450,0.430
2025-09-08,0.410,0.300,0.340,0.350
2025-09-09,0.360,0.350,0.400,0.390
2025-09-10,0.440,0.410,0.410,0.400
2025-09-11,0.390,0.300,0.340,0.320
2025-09-12,0.290,0.290,0.290,0.300
2025-09-13,0.340,0.340,0.320,0.300
2025-09-14,0.300,0.300,0.300,0.290
2025-09-15,0.290,0.260,0.250,0.240
2025-09-16,0.240,0.250,0.250,0.240
2025-09-17,0.250,0.260,0.260,0.250
2025-09-18,0.260,0.260,0.250,0.250
2025-09-19,0.240,0.220,0.240,0.250
2025-09-20,0.460,0.430,0.380,0.330
2025-09-21,0.300,0.310,0.260,0.260
2025-09-22,0.250,0.240,0.250,0.280
2025-09-23,0.320,2.010,1.720,1.000
2025-09-24,0.600,0.570,0.490,0.500
2025-09-25,0.500,0.470,0.440,0.520
2025-09-26,0.490,0.480,0.420,0.460
2025-09-27,0.450,0.440,0.430,0.410
2025-09-28,0.400,0.400,0.320,0.500
2025-09-29,0.490,0.290,0.440,0.280
2025-09-30,0.290,0.300,0.280,0.280
