Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2022-05-01,1.100,1.070,1.040,1.000
2022-05-02,0.950,0.930,0.900,0.880
2022-05-03,0.840,0.820,0.800,1.100
2022-05-04,1.250,1.180,1.150,1.070
2022-05-05,1.300,1.170,1.140,1.100
2022-05-06,1.070,1.050,1.030,1.000
2022-05-07,0.980,0.950,0.920,0.900
2022-05-08,1.050,0.900,0.880,0.860
2022-05-09,0.850,0.830,0.800,0.780
2022-05-10,0.750,0.720,0.700,0.690
2022-05-11,1.100,1.070,1.050,1.030
2022-05-12,1.150,1.100,1.070,1.050
2022-05-13,1.300,1.250,1.200,1.150
2022-05-14,1.500,1.450,1.400,1.350
2022-05-15,1.200,1.170,1.150,1.120
2022-05-16,1.050,1.030,1.000,0.970
2022-05-17,2.500,3.000,3.500,2.500
2022-05-18,1.500,1.450,1.400,1.350
2022-05-19,1.300,1.250,1.200,1.150
2022-05-20,1.050,1.030,1.000,0.980
2022-05-21,0.950,0.930,0.900,0.870
2022-05-22,0.850,0.830,0.800,0.770
2022-05-23,1.100,1.200,1.250,1.150
2022-05-24,1.000,0.950,0.930,0.900
2022-05-25,1.150,1.150,1.050,1.000
2022-05-26,0.950,0.930,0.910,0.890
2022-05-27,0.870,0.850,0.820,0.800
2022-05-28,0.780,0.760,0.740,0.720
2022-05-29,0.700,0.680,0.660,0.640
2022-05-30,0.600,0.590,0.580,0.560
2022-05-31,1.000,1.200,1.150,1.100
