Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2018-12-01,1.580,1.450,1.380,1.330
2018-12-02,3.500,3.150,2.900,2.750
2018-12-03,2.950,2.650,2.400,2.750
2018-12-04,2.450,2.200,2.000,1.700
2018-12-05,1.500,1.450,1.400,1.350
2018-12-06,1.650,1.550,1.500,1.450
2018-12-07,1.570,1.510,1.460,1.400
2018-12-08,1.660,1.850,1.900,1.700
2018-12-09,1.500,1.470,1.440,1.400
2018-12-10,1.380,1.350,1.330,1.300
2018-12-11,1.550,1.520,1.470,1.430
2018-12-12,1.450,1.370,1.340,1.300
2018-12-13,1.440,1.400,1.380,1.550
2018-12-14,1.650,1.600,1.500,1.450
2018-12-15,3.150,2.800,2.600,2.550
2018-12-16,2.000,1.850,1.650,1.550
2018-12-17,1.700,1.650,1.600,1.550
2018-12-18,2.000,1.850,1.700,1.650
2018-12-19,1.880,2.150,2.200,1.850
2018-12-20,1.600,1.550,1.450,1.400
2018-12-21,1.650,1.600,1.550,1.370
2018-12-22,2.000,1.750,1.480,1.400
2018-12-23,1.550,1.450,1.400,1.370
2018-12-24,1.570,1.500,1.450,1.400
2018-12-25,1.480,1.440,1.380,1.350
2018-12-26,1.550,1.470,1.450,1.430
2018-12-27,1.400,1.380,1.360,1.340
2018-12-28,1.540,1.510,1.470,1.430
2018-12-29,1.570,1.530,1.500,1.460
2018-12-30,1.550,1.500,1.450,1.400
2018-12-31,1.450,1.430,1.400,1.380
