Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2024-10-01,0.330,0.330,0.330,0.330
2024-10-02,0.330,0.330,0.330,0.350
2024-10-03,0.330,0.330,0.320,0.320
2024-10-04,0.320,0.320,0.320,0.310
2024-10-05,0.650,0.630,0.610,0.490
2024-10-06,0.410,0.400,0.390,0.390
2024-10-07,0.340,0.340,0.340,0.320
2024-10-08,0.340,0.330,0.330,0.330
2024-10-09,0.590,1.490,1.450,0.810
2024-10-10,0.590,0.550,0.500,0.500
2024-10-11,0.440,0.430,0.420,0.410
2024-10-12,0.490,0.480,0.470,0.510
2024-10-13,0.520,0.510,0.510,0.430
2024-10-14,0.850,0.800,0.750,0.650
2024-10-15,0.530,0.510,0.500,0.470
2024-10-16,0.430,0.430,0.430,0.420
2024-10-17,0.390,0.390,0.390,0.390
2024-10-18,0.430,0.420,0.410,0.390
2024-10-19,0.390,0.380,0.370,0.350
2024-10-20,1.250,1.150,1.100,1.000
2024-10-21,0.560,0.550,0.540,0.680
2024-10-22,0.570,0.560,0.550,0.660
2024-10-23,0.590,0.570,0.550,0.500
2024-10-24,1.150,1.100,1.000,0.950
2024-10-25,0.600,0.590,0.580,0.580
2024-10-26,1.330,1.000,0.800,0.600
2024-10-27,0.820,0.700,0.650,0.500
2024-10-28,1.310,1.250,2.000,1.400
2024-10-29,0.850,0.800,0.700,0.740
2024-10-30,0.680,0.660,0.640,0.620
2024-10-31,0.590,0.580,0.570,0.560
