Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2022-03-01,1.550,1.470,1.380,1.200
2022-03-02,1.460,1.350,1.200,1.150
2022-03-03,1.480,1.400,1.350,1.300
2022-03-04,1.520,1.470,1.380,1.320
2022-03-05,1.550,1.450,1.400,1.350
2022-03-06,1.650,1.500,1.370,1.250
2022-03-07,1.470,1.500,1.400,1.350
2022-03-08,1.580,1.470,1.380,1.260
2022-03-09,1.850,2.500,2.850,2.300
2022-03-10,1.550,1.450,1.380,1.250
2022-03-11,1.660,1.580,1.460,1.300
2022-03-12,1.850,1.680,1.570,1.480
2022-03-13,2.000,1.750,1.600,1.450
2022-03-14,1.950,2.200,2.000,1.750
2022-03-15,1.500,1.450,1.400,1.350
2022-03-16,2.000,1.850,1.600,1.550
2022-03-17,1.380,1.350,1.320,1.280
2022-03-18,1.450,1.350,1.300,1.250
2022-03-19,1.550,1.450,1.400,1.350
2022-03-20,1.780,1.650,1.550,1.500
2022-03-21,1.950,1.750,1.600,1.550
2022-03-22,1.350,1.300,1.250,1.200
2022-03-23,1.450,1.470,1.420,1.380
2022-03-24,1.500,1.450,1.400,1.350
2022-03-25,1.550,1.480,1.370,1.340
2022-03-26,2.000,1.650,1.500,1.450
2022-03-27,1.750,1.660,1.550,1.400
2022-03-28,1.900,1.750,1.600,1.550
2022-03-29,1.300,1.270,1.230,1.150
2022-03-30,1.450,1.400,1.350,1.300
2022-03-31,1.100,1.070,1.050,1.000
