Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2024-01-01,0.900,0.870,0.850,0.830
2024-01-02,0.800,0.770,0.750,0.670
2024-01-03,0.900,0.870,0.840,0.820
2024-01-04,2.680,2.000,1.190,0.900
2024-01-05,0.940,0.930,0.880,0.850
2024-01-06,0.890,0.850,0.830,0.820
2024-01-07,0.780,0.760,0.740,0.720
2024-01-08,0.700,0.680,0.660,0.640
2024-01-09,0.750,0.730,0.700,0.760
2024-01-10,0.850,0.750,0.700,0.680
2024-01-11,0.650,0.630,0.610,0.600
2024-01-12,0.590,0.590,0.590,0.590
2024-01-13,0.580,0.580,0.580,0.580
2024-01-14,2.000,1.800,1.600,1.500
2024-01-15,0.750,0.730,0.700,0.780
2024-01-16,0.970,0.950,0.930,0.900
2024-01-17,1.250,1.150,1.000,0.950
2024-01-18,2.250,1.800,1.550,1.450
2024-01-19,1.150,1.100,1.050,1.000
2024-01-20,0.850,0.830,0.800,0.750
2024-01-21,0.670,0.650,0.630,0.980
2024-01-22,0.880,0.860,0.840,0.820
2024-01-23,0.780,0.770,0.760,0.750
2024-01-24,0.700,0.690,0.680,0.660
2024-01-25,0.650,0.640,0.630,0.620
2024-01-26,1.300,1.200,1.100,1.000
2024-01-27,0.900,1.150,1.250,1.100
2024-01-28,0.880,0.850,0.830,0.800
2024-01-29,0.950,0.930,0.900,0.850
2024-01-30,0.840,0.820,0.800,0.960
2024-01-31,1.650,1.380,1.250,1.100
