Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2024-05-01,0.580,0.590,0.570,0.680
2024-05-02,0.610,0.590,0.590,0.560
2024-05-03,0.570,0.560,0.550,0.560
2024-05-04,0.620,0.740,1.310,1.250
2024-05-05,1.100,0.740,0.690,0.660
2024-05-06,0.700,0.700,0.700,0.670
2024-05-07,0.730,1.150,1.000,0.980
2024-05-08,0.750,0.730,0.750,0.710
2024-05-09,0.650,0.630,0.620,0.610
2024-05-10,0.650,0.640,0.630,0.620
2024-05-11,0.570,0.560,0.550,0.550
2024-05-12,0.550,0.540,0.530,0.530
2024-05-13,0.800,0.990,0.850,0.880
2024-05-14,1.150,0.970,0.950,0.760
2024-05-15,0.720,0.700,0.670,0.660
2024-05-16,0.660,0.650,0.640,0.620
2024-05-17,0.600,0.600,0.600,0.590
2024-05-18,0.560,0.550,0.550,0.550
2024-05-19,0.550,0.540,0.540,0.540
2024-05-20,0.610,0.650,0.700,0.730
2024-05-21,0.740,0.690,0.700,0.640
2024-05-22,0.590,0.590,0.590,0.580
2024-05-23,0.540,0.540,0.530,0.540
2024-05-24,0.520,0.520,0.550,0.550
2024-05-25,0.790,0.770,0.750,0.720
2024-05-26,0.610,0.600,0.810,0.780
2024-05-27,0.630,0.620,0.590,0.590
2024-05-28,0.580,0.570,0.560,0.560
2024-05-29,0.560,0.560,0.560,0.560
2024-05-30,0.540,0.540,0.540,0.540
2024-05-31,0.530,0.530,0.530,0.530
