Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2023-03-01,1.580,1.450,1.400,1.350
2023-03-02,1.250,1.200,1.150,1.100
2023-03-03,1.380,1.280,1.200,1.160
2023-03-04,1.500,1.400,1.350,1.300
2023-03-05,1.150,1.050,1.000,1.200
2023-03-06,1.550,1.450,1.400,1.300
2023-03-07,1.480,1.350,1.300,1.250
2023-03-08,1.150,1.100,1.050,1.000
2023-03-09,1.180,1.150,1.250,1.100
2023-03-10,2.500,2.800,3.500,2.500
2023-03-11,1.650,1.550,1.450,1.400
2023-03-12,1.680,1.460,1.380,1.250
2023-03-13,1.450,1.400,1.350,1.300
2023-03-14,1.700,1.660,1.550,1.500
2023-03-15,1.600,1.480,1.380,1.750
2023-03-16,1.900,1.700,1.600,1.550
2023-03-17,1.400,1.350,1.300,1.250
2023-03-18,1.200,1.150,1.100,1.050
2023-03-19,1.300,1.250,1.200,1.150
2023-03-20,1.650,1.600,1.550,1.500
2023-03-21,1.750,1.500,1.400,1.300
2023-03-22,1.100,1.050,1.000,0.950
2023-03-23,0.900,0.870,0.980,0.880
2023-03-24,1.250,1.200,1.150,1.100
2023-03-25,1.500,1.750,1.900,1.650
2023-03-26,1.800,1.660,1.550,1.500
2023-03-27,2.000,1.750,1.500,1.450
2023-03-28,1.350,1.300,1.250,1.200
2023-03-29,1.150,1.100,1.050,1.000
2023-03-30,1.350,1.200,1.550,1.400
2023-03-31,1.280,1.250,1.200,1.150
