Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2022-04-01,1.650,1.500,1.400,1.350
2022-04-02,1.480,1.400,1.370,1.330
2022-04-03,1.500,1.450,1.400,1.350
2022-04-04,1.200,1.170,1.150,1.050
2022-04-05,1.500,1.450,1.400,1.370
2022-04-06,1.200,1.150,1.100,1.050
2022-04-07,1.350,1.200,1.150,1.080
2022-04-08,1.400,1.370,1.300,1.260
2022-04-09,1.550,1.470,1.420,1.380
2022-04-10,1.650,1.600,1.550,1.450
2022-04-11,1.300,1.270,1.240,1.180
2022-04-12,1.550,1.450,1.400,1.360
2022-04-13,1.600,1.480,1.370,1.250
2022-04-14,2.000,1.850,1.650,1.500
2022-04-15,2.800,3.000,2.580,2.100
2022-04-16,1.550,1.470,1.440,1.380
2022-04-17,1.200,1.270,1.240,1.200
2022-04-18,1.350,1.550,1.400,1.300
2022-04-19,1.150,1.130,1.100,1.070
2022-04-20,0.900,0.880,0.860,0.840
2022-04-21,0.800,0.790,0.780,0.770
2022-04-22,0.760,0.750,0.740,0.730
2022-04-23,0.700,0.690,0.680,0.670
2022-04-24,0.660,0.650,0.640,0.630
2022-04-25,1.080,1.050,1.030,1.000
2022-04-26,1.150,1.080,1.060,1.040
2022-04-27,1.000,0.980,0.950,0.930
2022-04-28,0.900,0.880,0.860,0.840
2022-04-29,0.800,0.790,0.780,0.770
2022-04-30,1.000,0.980,0.960,0.940
