Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2019-11-01,1.350,1.250,1.200,1.150
2019-11-02,1.300,1.200,1.100,1.100
2019-11-03,1.050,1.000,0.950,0.900
2019-11-04,1.050,1.000,0.950,0.900
2019-11-05,1.150,1.100,1.050,1.150
2019-11-06,1.250,1.200,1.150,1.100
2019-11-07,1.300,1.250,1.200,1.300
2019-11-08,1.450,1.350,1.200,1.200
2019-11-09,1.100,1.050,1.000,0.950
2019-11-10,1.080,1.030,0.980,0.930
2019-11-11,1.300,1.250,1.200,1.150
2019-11-12,1.500,1.350,1.300,1.250
2019-11-13,1.100,1.070,1.030,1.000
2019-11-14,0.900,1.500,1.800,1.600
2019-11-15,1.400,1.350,1.300,1.500
2019-11-16,3.200,2.800,2.300,1.800
2019-11-17,1.500,1.450,1.400,1.300
2019-11-18,1.200,1.170,1.140,1.100
2019-11-19,1.000,0.970,0.950,0.930
2019-11-20,0.900,0.870,0.830,0.800
2019-11-21,1.100,1.080,1.050,1.030
2019-11-22,1.850,1.600,1.550,1.450
2019-11-23,1.300,1.450,1.600,1.350
2019-11-24,2.800,2.300,2.000,1.600
2019-11-25,1.450,1.350,1.300,1.250
2019-11-26,1.150,1.100,1.050,1.000
2019-11-27,1.200,1.170,1.140,1.100
2019-11-28,1.000,0.970,0.950,0.930
2019-11-29,2.000,1.650,1.550,1.450
2019-11-30,1.800,1.400,1.300,1.250
