Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2020-09-01,1.500,1.450,1.400,1.350
2020-09-02,1.200,1.150,1.100,1.050
2020-09-03,1.000,0.950,0.930,0.900
2020-09-04,0.850,0.830,0.800,0.770
2020-09-05,0.750,0.720,0.700,0.680
2020-09-06,0.650,0.650,0.650,0.620
2020-09-07,0.640,0.640,0.640,0.640
2020-09-08,0.000,0.980,0.960,0.940
2020-09-09,0.900,0.870,0.840,0.800
2020-09-10,0.750,0.730,0.700,0.670
2020-09-11,0.600,0.570,0.550,0.530
2020-09-12,1.100,1.050,1.030,1.000
2020-09-13,0.950,0.900,0.870,0.830
2020-09-14,1.000,0.950,0.900,0.870
2020-09-15,0.850,1.150,1.000,0.950
2020-09-16,0.900,0.850,0.800,0.770
2020-09-17,0.750,0.720,0.680,0.650
2020-09-18,0.500,0.480,0.450,0.430
2020-09-19,0.700,0.670,0.650,0.630
2020-09-20,0.600,0.570,0.550,0.510
2020-09-21,0.480,0.480,0.480,0.480
2020-09-22,2.000,1.750,1.650,1.550
2020-09-23,1.300,1.250,1.200,1.150
2020-09-24,1.100,1.070,1.050,1.000
2020-09-25,0.950,0.900,0.850,0.800
2020-09-26,0.750,0.700,0.680,0.650
2020-09-27,0.600,0.570,0.550,0.530
2020-09-28,0.800,0.770,0.750,0.720
2020-09-29,0.680,0.650,0.630,0.600
2020-09-30,1.550,1.450,1.400,1.350
