Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2025-01-01,0.650,0.590,0.590,0.580
2025-01-02,0.590,0.620,0.610,0.680
2025-01-03,0.620,0.640,0.640,0.650
2025-01-04,0.670,0.590,0.540,0.540
2025-01-05,0.670,0.570,0.550,0.540
2025-01-06,0.590,0.570,0.660,0.650
2025-01-07,0.930,0.850,0.740,0.880
2025-01-08,0.720,0.720,2.240,1.850
2025-01-09,1.000,1.350,1.940,1.640
2025-01-10,0.950,0.920,0.870,0.810
2025-01-11,0.750,0.710,0.740,0.790
2025-01-12,0.800,0.710,0.680,0.710
2025-01-13,1.380,1.000,0.980,0.850
2025-01-14,0.790,0.710,0.700,0.680
2025-01-15,0.690,0.650,0.650,0.650
2025-01-16,0.680,0.660,0.650,0.650
2025-01-17,1.130,1.180,1.240,1.080
2025-01-18,0.670,0.720,0.720,0.730
2025-01-19,0.670,0.640,0.620,0.620
2025-01-20,0.880,0.880,0.720,0.730
2025-01-21,0.670,0.820,0.860,0.790
2025-01-22,1.310,1.050,1.000,0.890
2025-01-23,0.980,1.300,1.200,0.980
2025-01-24,0.830,0.810,0.790,0.830
2025-01-25,0.790,0.760,0.710,0.790
2025-01-26,0.760,0.780,0.710,0.700
2025-01-27,0.680,0.640,0.630,0.790
2025-01-28,0.680,0.690,0.840,0.840
2025-01-29,0.720,0.670,0.670,0.720
2025-01-30,0.660,0.620,0.610,0.660
2025-01-31,0.980,0.950,0.950,0.810
