Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2021-04-01,1.200,1.200,1.150,1.100
2021-04-02,1.350,1.300,1.250,1.200
2021-04-03,2.800,3.000,2.500,2.000
2021-04-04,1.750,1.650,1.600,1.500
2021-04-05,1.300,1.250,1.200,1.150
2021-04-06,1.400,1.350,1.300,1.250
2021-04-07,1.100,1.080,1.050,1.030
2021-04-08,1.280,1.150,1.120,1.080
2021-04-09,1.250,1.200,1.150,1.100
2021-04-10,1.300,1.500,1.400,1.250
2021-04-11,1.150,1.080,1.060,1.000
2021-04-12,1.180,1.150,1.130,1.080
2021-04-13,1.350,1.300,1.250,1.200
2021-04-14,1.450,1.370,1.280,1.230
2021-04-15,1.300,1.250,1.200,1.150
2021-04-16,1.550,1.450,1.400,1.350
2021-04-17,1.600,1.500,1.300,1.200
2021-04-18,1.400,1.350,1.250,1.100
2021-04-19,1.500,1.370,1.280,1.150
2021-04-20,1.750,1.660,1.550,1.450
2021-04-21,1.650,1.600,1.500,1.400
2021-04-22,1.700,1.580,1.480,1.350
2021-04-23,1.200,1.150,1.100,1.400
2021-04-24,1.550,1.480,1.300,1.250
2021-04-25,1.150,1.100,1.050,1.000
2021-04-26,1.600,2.500,3.000,2.300
2021-04-27,1.800,2.100,2.150,1.600
2021-04-28,1.300,1.250,1.200,1.150
2021-04-29,1.450,1.400,1.350,1.250
2021-04-30,1.500,1.380,1.270,1.200
