Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2025-08-01,0.680,0.860,0.720,0.520
2025-08-02,0.560,0.530,0.520,0.520
2025-08-03,0.770,0.610,0.590,0.530
2025-08-04,0.530,0.520,0.510,0.490
2025-08-05,0.620,0.530,0.680,0.610
2025-08-06,0.620,0.540,0.520,0.510
2025-08-07,0.490,0.450,0.470,0.410
2025-08-08,0.400,0.380,0.390,0.380
2025-08-09,0.510,0.590,0.570,0.590
2025-08-10,0.580,0.510,0.500,0.570
2025-08-11,0.490,0.510,0.450,0.400
2025-08-12,0.480,0.420,0.470,0.460
2025-08-13,0.390,0.380,0.400,0.400
2025-08-14,0.920,1.070,0.950,0.900
2025-08-15,0.590,0.590,0.530,0.510
2025-08-16,0.490,0.480,0.470,0.470
2025-08-17,0.470,0.460,0.430,0.420
2025-08-18,0.400,0.410,0.420,0.420
2025-08-19,0.410,0.470,0.410,0.420
2025-08-20,0.420,0.470,0.430,0.420
2025-08-21,0.420,0.470,0.490,0.480
2025-08-22,0.400,0.380,0.390,0.410
2025-08-23,0.390,0.380,0.360,0.390
2025-08-24,0.400,0.400,0.390,0.390
2025-08-25,0.660,0.580,0.510,0.500
2025-08-26,0.470,0.440,0.420,0.380
2025-08-27,0.440,0.430,0.350,0.350
2025-08-28,0.350,0.360,0.370,0.360
2025-08-29,0.350,0.230,0.230,0.230
2025-08-30,0.390,0.380,0.380,0.370
2025-08-31,0.380,0.390,0.380,0.370
