Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2020-10-01,1.200,1.150,1.100,1.050
2020-10-02,1.000,0.970,0.920,0.880
2020-10-03,0.850,0.830,0.800,0.780
2020-10-04,0.950,0.920,0.890,0.870
2020-10-05,0.850,0.820,0.780,0.760
2020-10-06,0.740,0.710,0.680,0.660
2020-10-07,0.630,0.620,0.610,0.590
2020-10-08,0.580,0.570,0.560,0.550
2020-10-09,0.530,0.530,0.530,0.530
2020-10-10,0.520,0.520,0.520,0.520
2020-10-11,0.510,0.510,0.510,0.510
2020-10-12,0.500,0.500,0.500,0.500
2020-10-13,0.490,0.490,0.490,0.490
2020-10-14,0.480,0.480,0.480,0.480
2020-10-15,1.000,1.080,1.060,1.040
2020-10-16,1.000,0.970,0.950,0.930
2020-10-17,1.150,1.130,1.100,1.070
2020-10-18,1.000,0.970,0.950,0.930
2020-10-19,0.900,0.880,0.860,0.840
2020-10-20,1.050,1.030,1.000,0.970
2020-10-21,0.000,0.000,1.050,1.030
2020-10-22,0.950,0.930,0.910,0.870
2020-10-23,1.100,1.050,1.000,0.970
2020-10-24,0.950,0.930,0.900,0.870
2020-10-25,0.850,0.800,0.000,0.000
2020-10-26,1.100,1.050,1.030,1.000
2020-10-27,0.950,0.900,0.850,0.800
2020-10-28,1.000,1.070,1.050,1.030
2020-10-29,0.980,0.930,0.900,0.870
2020-10-30,1.150,1.200,1.350,1.500
2020-10-31,2.500,2.200,1.800,1.660
