Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2018-04-01,2.600,2.900,2.500,2.000
2018-04-02,1.850,2.100,2.250,1.900
2018-04-03,1.750,1.550,1.350,1.200
2018-04-04,1.450,1.370,1.280,1.220
2018-04-05,1.150,1.080,1.050,1.030
2018-04-06,1.350,1.270,1.140,1.080
2018-04-07,1.500,1.450,1.400,1.350
2018-04-08,1.200,1.150,1.100,1.050
2018-04-09,1.000,0.980,0.960,0.940
2018-04-10,1.320,1.280,1.240,1.200
2018-04-11,1.150,1.130,1.100,1.080
2018-04-12,1.050,1.030,1.000,0.970
2018-04-13,1.200,1.150,1.100,1.050
2018-04-14,1.300,1.250,1.200,1.150
2018-04-15,1.100,1.050,1.000,0.950
2018-04-16,0.980,0.950,0.930,0.900
2018-04-17,0.850,0.830,0.800,0.770
2018-04-18,1.100,1.070,1.050,1.030
2018-04-19,1.000,0.950,0.900,0.870
2018-04-20,0.850,0.820,0.800,0.780
2018-04-21,0.980,0.950,0.930,0.900
2018-04-22,1.100,1.130,1.100,1.060
2018-04-23,1.150,1.080,1.050,1.060
2018-04-24,1.100,1.050,1.000,0.950
2018-04-25,0.900,0.870,0.840,0.800
2018-04-26,1.050,1.000,0.970,0.950
2018-04-27,1.070,1.040,1.000,0.980
2018-04-28,1.800,2.100,1.650,1.550
2018-04-29,1.350,1.300,1.250,1.200
2018-04-30,1.100,1.070,1.050,1.030
