Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2022-11-01,1.450,1.580,2.800,3.150
2022-11-02,2.000,1.750,1.550,1.450
2022-11-03,1.200,1.150,1.100,1.050
2022-11-04,1.000,0.970,0.730,0.700
2022-11-05,0.680,0.660,0.640,0.620
2022-11-06,0.600,0.580,0.560,0.520
2022-11-07,0.510,0.510,0.510,0.510
2022-11-08,0.500,0.500,0.500,0.500
2022-11-09,0.490,0.490,0.490,0.490
2022-11-10,0.900,1.200,1.300,1.200
2022-11-11,1.100,1.050,1.000,0.950
2022-11-12,1.180,1.100,1.070,1.040
2022-11-13,1.150,1.080,1.050,1.000
2022-11-14,1.200,1.380,1.250,1.150
2022-11-15,1.000,0.970,0.950,0.930
2022-11-16,2.000,1.850,1.660,1.480
2022-11-17,1.250,1.200,1.150,1.100
2022-11-18,1.000,0.980,0.960,0.940
2022-11-19,0.900,0.880,0.860,0.840
2022-11-20,0.820,0.800,0.790,0.780
2022-11-21,1.000,0.980,0.960,0.940
2022-11-22,1.800,1.650,1.500,1.400
2022-11-23,1.250,1.150,1.100,1.050
2022-11-24,1.000,0.970,0.930,0.900
2022-11-25,0.880,0.860,0.840,0.820
2022-11-26,0.800,0.770,0.750,0.730
2022-11-27,0.700,0.690,0.680,0.670
2022-11-28,0.660,0.660,0.660,0.660
2022-11-29,0.650,0.650,0.650,0.650
2022-11-30,0.640,0.640,0.640,0.640
