Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2018-10-01,0.000,0.000,0.000,0.000
2018-10-02,0.000,0.000,0.000,0.000
2018-10-21,1.500,1.450,1.400,1.350
2018-10-22,0.000,0.000,0.000,0.000
2018-10-23,0.000,0.000,0.000,0.000
2018-10-24,1.550,1.470,1.440,1.400
2018-10-25,1.570,1.550,1.600,1.500
2018-10-26,3.500,3.000,2.700,2.500
2018-10-27,2.650,2.300,2.250,2.150
2018-10-28,1.600,1.550,1.500,1.450
2018-10-29,1.680,1.750,1.660,1.500
2018-10-30,1.450,1.430,1.400,1.300
2018-10-31,1.480,1.400,1.350,1.300
