Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE AGUAYTIA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,9°2'14.56'',Longitud :,75°30'16.15'',Altitud :,278 msnm.
Tipo :,HLG - Hidrológica,Código :,231201
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2021-02-01,1.600,1.480,1.450,1.400
2021-02-02,1.650,1.550,1.500,1.470
2021-02-03,1.700,1.650,1.600,1.550
2021-02-04,1.850,1.900,2.000,1.650
2021-02-05,1.770,1.700,1.650,1.500
2021-02-06,2.100,2.600,2.400,2.200
2021-02-07,1.700,1.650,1.600,1.550
2021-02-08,1.300,1.250,1.200,0.000
2021-02-09,1.850,1.660,1.550,1.500
2021-02-10,2.000,2.500,2.200,1.800
2021-02-11,2.300,2.200,2.150,2.100
2021-02-12,2.800,2.650,2.450,2.200
2021-02-13,1.700,1.550,1.400,1.300
2021-02-14,1.600,1.450,1.380,1.250
2021-02-15,1.550,1.500,1.450,1.350
2021-02-16,1.600,1.480,1.300,1.250
2021-02-17,1.450,1.550,1.350,1.300
2021-02-18,1.900,1.750,1.580,1.440
2021-02-19,1.700,1.600,1.550,1.500
2021-02-20,1.300,1.250,1.200,1.150
2021-02-21,1.100,1.050,1.250,1.300
2021-02-22,1.550,1.450,1.400,1.350
2021-02-23,1.200,1.270,1.250,1.200
2021-02-24,1.350,1.300,1.270,1.230
2021-02-25,1.650,1.400,1.350,1.250
2021-02-26,1.550,1.470,1.440,1.400
2021-02-27,1.500,1.480,1.420,1.370
2021-02-28,1.250,1.200,1.150,1.100
