Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : MAGUNCHAL
Departamento :,AMAZONAS,Provincia :,UTCUBAMBA,Distrito :,JAMALCA
Latitud :,5°53'23.54'',Longitud :,78°11'19.55'',Altitud :,616 msnm.
Tipo :,EHA - Hidrológica,Código :,472B2370
AÑO / MES / DÍA,HORA,NIVEL DEL RIO (m),PRECIPITACIÓN (mm/hora)
2025/09/01,11:00,S/D,0.0
2025/09/01,12:00,S/D,0.0
2025/09/02,10:00,S/D,0.0
2025/09/02,11:00,S/D,0.0
2025/09/03,11:00,S/D,0.0
2025/09/03,12:00,S/D,0.0
2025/09/03,13:00,S/D,0.0
2025/09/04,09:00,S/D,0.0
2025/09/04,10:00,S/D,0.0
2025/09/04,11:00,S/D,0.0
2025/09/04,12:00,S/D,0.0
2025/09/04,13:00,S/D,0.0
2025/09/04,14:00,S/D,0.0
2025/09/05,09:00,S/D,0.0
2025/09/05,10:00,S/D,0.0
2025/09/05,11:00,S/D,0.0
2025/09/05,12:00,S/D,0.0
2025/09/05,13:00,S/D,0.0
2025/09/05,14:00,S/D,0.0
2025/09/06,09:00,S/D,0.0
2025/09/06,10:00,S/D,0.0
2025/09/06,11:00,S/D,0.0
2025/09/06,12:00,S/D,0.0
2025/09/06,13:00,S/D,0.0
2025/09/06,14:00,S/D,0.0
2025/09/06,15:00,S/D,0.0
2025/09/07,10:00,S/D,0.0
2025/09/07,11:00,S/D,0.0
2025/09/07,12:00,S/D,0.0
2025/09/07,13:00,S/D,0.0
2025/09/07,14:00,S/D,0.0
2025/09/07,15:00,S/D,0.0
2025/09/07,16:00,S/D,0.0
2025/09/07,17:00,S/D,0.0
2025/09/08,08:00,S/D,0.0
2025/09/08,09:00,S/D,0.0
2025/09/08,10:00,S/D,0.0
2025/09/08,11:00,S/D,0.0
2025/09/08,12:00,S/D,0.0
2025/09/08,13:00,S/D,0.0
2025/09/08,14:00,S/D,0.0
2025/09/08,16:00,S/D,0.0
2025/09/09,08:00,S/D,0.0
2025/09/09,09:00,S/D,0.0
2025/09/09,10:00,S/D,0.0
2025/09/09,12:00,S/D,0.0
2025/09/09,13:00,S/D,0.0
2025/09/09,14:00,S/D,0.0
2025/09/09,15:00,S/D,0.0
2025/09/09,16:00,S/D,0.0
2025/09/09,17:00,S/D,0.0
2025/09/10,08:00,S/D,0.0
2025/09/10,09:00,S/D,0.0
2025/09/10,10:00,S/D,0.0
2025/09/10,11:00,S/D,0.0
2025/09/10,12:00,S/D,0.0
2025/09/10,13:00,S/D,0.0
2025/09/10,14:00,S/D,0.0
2025/09/10,15:00,S/D,0.0
2025/09/10,16:00,S/D,0.0
2025/09/10,17:00,S/D,0.0
2025/09/10,18:00,S/D,0.0
2025/09/11,08:00,S/D,0.0
2025/09/11,09:00,S/D,0.0
2025/09/11,10:00,S/D,0.0
2025/09/11,11:00,S/D,0.0
2025/09/11,12:00,S/D,0.0
2025/09/11,13:00,S/D,0.3
2025/09/11,14:00,S/D,0.4
2025/09/11,15:00,S/D,0.0
2025/09/11,16:00,S/D,0.0
2025/09/12,07:00,S/D,0.0
2025/09/12,08:00,S/D,0.0
2025/09/12,09:00,S/D,0.0
2025/09/12,10:00,S/D,0.0
2025/09/12,11:00,S/D,0.0
2025/09/12,12:00,S/D,0.0
2025/09/12,13:00,S/D,0.0
2025/09/12,14:00,S/D,0.0
2025/09/12,15:00,S/D,0.0
2025/09/12,16:00,S/D,0.0
2025/09/12,17:00,S/D,0.0
2025/09/13,07:00,S/D,0.0
2025/09/13,08:00,S/D,0.0
2025/09/13,09:00,S/D,0.0
2025/09/13,10:00,S/D,0.0
2025/09/13,11:00,S/D,0.0
2025/09/13,12:00,S/D,0.0
2025/09/13,13:00,S/D,0.0
2025/09/13,14:00,S/D,0.0
2025/09/13,15:00,S/D,0.0
2025/09/13,16:00,S/D,0.0
2025/09/13,17:00,S/D,0.0
2025/09/13,18:00,S/D,0.0
2025/09/14,08:00,S/D,0.0
2025/09/14,09:00,S/D,0.0
2025/09/14,10:00,S/D,0.0
2025/09/14,11:00,S/D,0.0
2025/09/14,12:00,S/D,0.0
2025/09/14,13:00,S/D,0.0
2025/09/14,14:00,S/D,0.0
2025/09/14,15:00,S/D,0.0
2025/09/14,16:00,S/D,0.0
2025/09/14,17:00,S/D,0.0
2025/09/15,07:00,S/D,0.0
2025/09/15,08:00,S/D,0.0
2025/09/15,09:00,S/D,0.0
2025/09/15,10:00,S/D,0.0
2025/09/15,11:00,S/D,0.0
2025/09/15,12:00,S/D,0.0
2025/09/15,13:00,S/D,0.0
2025/09/15,14:00,S/D,0.0
2025/09/15,15:00,S/D,0.8
2025/09/15,16:00,S/D,0.0
2025/09/16,08:00,S/D,0.0
2025/09/16,09:00,S/D,0.0
2025/09/16,10:00,S/D,0.0
2025/09/16,11:00,S/D,0.0
2025/09/16,12:00,S/D,0.0
2025/09/16,13:00,S/D,0.0
2025/09/16,14:00,S/D,0.0
2025/09/16,15:00,S/D,0.0
2025/09/16,16:00,S/D,0.0
2025/09/16,17:00,S/D,0.1
2025/09/16,18:00,S/D,0.0
2025/09/17,08:00,S/D,0.0
2025/09/17,09:00,S/D,0.0
2025/09/17,10:00,S/D,0.0
2025/09/17,11:00,S/D,0.0
2025/09/17,12:00,S/D,0.0
2025/09/17,13:00,S/D,0.0
2025/09/17,14:00,S/D,0.0
2025/09/17,15:00,S/D,0.0
2025/09/17,16:00,S/D,0.0
2025/09/17,17:00,S/D,0.0
2025/09/17,18:00,S/D,0.0
2025/09/18,08:00,S/D,0.0
2025/09/18,09:00,S/D,0.0
2025/09/18,10:00,S/D,0.0
2025/09/18,11:00,S/D,0.0
2025/09/18,12:00,S/D,0.0
2025/09/18,13:00,S/D,0.0
2025/09/18,14:00,S/D,0.0
2025/09/18,15:00,S/D,0.0
2025/09/18,16:00,S/D,0.0
2025/09/18,17:00,S/D,0.0
2025/09/18,18:00,S/D,0.0
2025/09/19,08:00,S/D,0.0
2025/09/19,09:00,S/D,0.0
2025/09/19,10:00,S/D,0.0
2025/09/19,11:00,S/D,0.0
2025/09/19,12:00,S/D,0.0
2025/09/19,13:00,S/D,0.0
2025/09/19,14:00,S/D,0.0
2025/09/19,15:00,S/D,0.0
2025/09/19,16:00,S/D,0.0
2025/09/19,17:00,S/D,0.0
2025/09/19,18:00,S/D,0.0
2025/09/20,08:00,S/D,0.0
2025/09/20,09:00,S/D,0.0
2025/09/20,10:00,S/D,0.0
2025/09/20,11:00,S/D,0.0
2025/09/20,12:00,S/D,0.0
2025/09/20,13:00,S/D,0.0
2025/09/20,14:00,S/D,0.0
2025/09/20,15:00,S/D,0.0
2025/09/20,16:00,S/D,0.0
2025/09/20,17:00,S/D,0.0
2025/09/20,18:00,S/D,0.0
2025/09/20,19:00,S/D,0.1
2025/09/21,07:00,S/D,0.0
2025/09/21,08:00,S/D,0.0
2025/09/21,09:00,S/D,0.0
2025/09/21,10:00,S/D,0.0
2025/09/21,11:00,S/D,0.0
2025/09/21,12:00,S/D,0.0
2025/09/21,13:00,S/D,0.0
2025/09/21,14:00,S/D,0.0
2025/09/21,15:00,S/D,0.0
2025/09/21,16:00,S/D,0.0
2025/09/21,17:00,S/D,0.0
2025/09/21,18:00,S/D,0.0
2025/09/21,19:00,S/D,0.0
2025/09/21,20:00,S/D,0.0
2025/09/22,08:00,S/D,0.0
2025/09/22,09:00,S/D,0.0
2025/09/22,10:00,S/D,0.0
2025/09/22,11:00,S/D,0.0
2025/09/22,12:00,S/D,0.0
2025/09/22,13:00,S/D,0.0
2025/09/22,14:00,S/D,0.0
2025/09/22,15:00,S/D,0.0
2025/09/22,16:00,S/D,0.0
2025/09/22,17:00,S/D,2.3
2025/09/22,18:00,S/D,1.5
2025/09/22,19:00,S/D,0.1
2025/09/23,08:00,S/D,0.0
2025/09/23,09:00,S/D,0.0
2025/09/23,10:00,S/D,0.0
2025/09/23,11:00,S/D,0.0
2025/09/23,12:00,S/D,0.0
2025/09/23,13:00,S/D,1.5
2025/09/23,14:00,S/D,1.0
2025/09/23,15:00,S/D,0.0
2025/09/23,16:00,S/D,0.0
2025/09/23,17:00,S/D,0.0
2025/09/23,18:00,S/D,0.0
2025/09/23,19:00,S/D,0.0
2025/09/23,20:00,S/D,0.0
2025/09/23,21:00,S/D,0.0
2025/09/24,07:00,S/D,0.0
2025/09/24,08:00,S/D,0.0
2025/09/24,09:00,S/D,0.0
2025/09/24,10:00,S/D,0.0
2025/09/24,11:00,S/D,0.0
2025/09/24,12:00,S/D,0.0
2025/09/24,13:00,S/D,0.0
2025/09/24,14:00,S/D,0.0
2025/09/24,15:00,S/D,0.0
2025/09/24,16:00,S/D,0.0
2025/09/24,17:00,S/D,0.0
2025/09/24,18:00,S/D,0.2
2025/09/24,19:00,S/D,0.0
2025/09/24,20:00,S/D,0.0
2025/09/25,08:00,S/D,0.0
2025/09/25,09:00,S/D,0.0
2025/09/25,10:00,S/D,0.0
2025/09/25,11:00,S/D,0.0
2025/09/25,12:00,S/D,0.0
2025/09/25,13:00,S/D,0.0
2025/09/25,14:00,S/D,0.0
2025/09/25,15:00,S/D,0.0
2025/09/25,16:00,S/D,0.0
2025/09/25,17:00,S/D,0.0
2025/09/25,18:00,S/D,0.0
2025/09/25,19:00,S/D,0.0
2025/09/25,20:00,S/D,0.0
2025/09/25,21:00,S/D,0.0
2025/09/26,07:00,S/D,0.0
2025/09/26,08:00,S/D,0.0
2025/09/26,09:00,S/D,0.0
2025/09/26,10:00,S/D,0.0
2025/09/26,11:00,S/D,0.0
2025/09/26,12:00,S/D,0.0
2025/09/26,13:00,S/D,0.0
2025/09/26,14:00,S/D,0.0
2025/09/26,15:00,S/D,0.0
2025/09/26,16:00,S/D,0.0
2025/09/26,17:00,S/D,0.0
2025/09/26,18:00,S/D,0.0
2025/09/26,19:00,S/D,0.0
2025/09/26,20:00,S/D,0.0
2025/09/27,07:00,S/D,0.0
2025/09/27,08:00,S/D,0.0
2025/09/27,09:00,S/D,0.0
2025/09/27,10:00,S/D,0.0
2025/09/27,11:00,S/D,0.0
2025/09/27,12:00,S/D,0.0
2025/09/27,13:00,S/D,0.0
2025/09/27,14:00,S/D,0.0
2025/09/27,15:00,S/D,0.0
2025/09/27,16:00,S/D,0.0
2025/09/27,17:00,S/D,0.0
2025/09/27,18:00,S/D,0.0
2025/09/27,19:00,S/D,0.0
2025/09/27,20:00,S/D,0.0
2025/09/27,21:00,S/D,0.0
2025/09/27,22:00,S/D,0.0
2025/09/28,08:00,S/D,0.0
2025/09/28,09:00,S/D,0.0
2025/09/28,10:00,S/D,0.0
2025/09/28,11:00,S/D,0.0
2025/09/28,12:00,S/D,0.0
2025/09/28,13:00,S/D,0.0
2025/09/28,14:00,S/D,0.0
2025/09/28,15:00,S/D,0.0
2025/09/28,16:00,S/D,0.0
2025/09/28,17:00,S/D,0.1
2025/09/28,18:00,S/D,0.0
2025/09/28,19:00,S/D,0.0
2025/09/28,20:00,S/D,0.0
2025/09/28,21:00,S/D,0.0
2025/09/28,22:00,S/D,0.0
2025/09/29,07:00,S/D,0.0
2025/09/29,08:00,S/D,0.0
2025/09/29,09:00,S/D,0.0
2025/09/29,10:00,S/D,0.0
